Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()","Temp, ÁC( 3cmBG)","Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX2.0,5,CTL,18/02/11,22:40:05,12.05,97.9,11.7,13.497,0.1659,0.1964
ITEX2.0,5,CTL,18/02/11,23:40:06,12.727,98.8,12.6,13.281,0.1899,0.2
ITEX2.0,5,CTL,19/02/11,00:40:07,12.92,99.5,12.9,13.449,0.1899,0.2066
ITEX2.0,5,CTL,19/02/11,01:40:08,13.016,99.8,13,13.449,0.2233,0.2327
ITEX2.0,5,CTL,19/02/11,02:40:09,13.594,100,13.6,13.594,0.2262,0.2545
ITEX2.0,5,CTL,19/02/11,03:40:10,14.122,100,14.1,14.074,0.2066,0.232
ITEX2.0,5,CTL,19/02/11,04:40:11,14.29,100,14.3,14.29,0.2269,0.2385
ITEX2.0,5,CTL,19/02/11,05:40:12,14.17,100,14.2,14.361,0.2719,0.2901
ITEX2.0,5,CTL,19/02/11,06:40:13,14.122,100,14.1,14.29,0.2647,0.2625
ITEX2.0,5,CTL,19/02/11,07:40:14,13.69,100,13.7,14.337,0.2683,0.2705
ITEX2.0,5,CTL,19/02/11,08:40:15,14.29,100,14.3,14.361,0.3024,0.3097
ITEX2.0,5,CTL,19/02/11,09:40:16,14.792,100,14.8,14.721,0.3039,0.3329
ITEX2.0,5,CTL,19/02/11,10:40:17,15.127,100,15.1,15.27,0.2712,0.261
ITEX2.0,5,CTL,19/02/11,11:40:18,15.055,100,15.1,15.676,0.3213,0.3794
ITEX2.0,5,CTL,19/02/11,12:40:19,15.151,100,15.2,16.129,0.2923,0.3191
ITEX2.0,5,CTL,19/02/11,13:40:20,14.17,100,14.2,16.368,0.2857,0.3308
ITEX2.0,5,CTL,19/02/11,14:40:21,15.843,100,15.9,17.558,0.269,0.3097
ITEX2.0,5,CTL,19/02/11,15:40:22,14.745,96.5,14.2,18.461,0.261,0.2995
ITEX2.0,5,CTL,19/02/11,16:40:23,14.816,89.6,13.1,17.843,0.256,0.2937
ITEX2.0,5,CTL,19/02/11,17:40:24,14.888,86.3,12.6,18.081,0.2523,0.2865
ITEX2.0,5,CTL,19/02/11,18:40:25,12.461,89.3,10.8,15.7,0.2494,0.285
ITEX2.0,5,CTL,19/02/11,19:40:26,11.394,93.3,10.4,13.185,0.2472,0.2821
ITEX2.0,5,CTL,19/02/11,20:40:27,10.956,97,10.5,12.001,0.2458,0.2799
ITEX2.0,5,CTL,19/02/11,21:40:28,10.345,98.3,10.1,11.492,0.2436,0.2777
ITEX2.0,5,CTL,19/02/11,22:40:29,10.516,98.6,10.3,11.078,0.2422,0.2756
ITEX2.0,5,CTL,19/02/11,23:40:30,9.78,98.3,9.5,10.98,0.2414,0.2741
ITEX2.0,5,CTL,20/02/11,00:40:31,10.001,99.6,10,10.565,0.24,0.2727
ITEX2.0,5,CTL,20/02/11,01:40:32,9.805,99.9,9.8,10.565,0.2385,0.2712
ITEX2.0,5,CTL,20/02/11,02:40:33,9.361,99.5,9.3,10.394,0.2371,0.2698
ITEX2.0,5,CTL,20/02/11,03:40:34,9.04,99.8,9,9.879,0.2363,0.269
ITEX2.0,5,CTL,20/02/11,04:40:35,8.792,100,8.8,9.386,0.2349,0.2668
ITEX2.0,5,CTL,20/02/11,05:40:36,8.792,100,8.8,9.608,0.2334,0.2654
ITEX2.0,5,CTL,20/02/11,06:40:37,8.444,100,8.5,9.312,0.232,0.2639
ITEX2.0,5,CTL,20/02/11,07:40:38,9.114,98.9,9,9.015,0.2305,0.2618
ITEX2.0,5,CTL,20/02/11,08:40:39,9.657,95.9,9,9.928,0.2291,0.2596
ITEX2.0,5,CTL,20/02/11,09:40:40,12.025,91.2,10.6,11.273,0.2276,0.2589
ITEX2.0,5,CTL,20/02/11,10:40:41,12.775,84.6,10.3,13.016,0.2254,0.2574
ITEX2.0,5,CTL,20/02/11,11:40:42,14.577,81.4,11.4,13.401,0.2225,0.256
ITEX2.0,5,CTL,20/02/11,12:40:43,13.786,76.6,9.8,15.533,0.2196,0.2538
ITEX2.0,5,CTL,20/02/11,13:40:44,15.438,77.4,11.5,20.317,0.2167,0.2523
ITEX2.0,5,CTL,20/02/11,14:40:45,16.201,72,11.2,22.489,0.2138,0.2509
ITEX2.0,5,CTL,20/02/11,15:40:46,16.129,72.8,11.3,22.824,0.2109,0.2494
ITEX2.0,5,CTL,20/02/11,16:40:47,14.481,79.8,11.1,19.603,0.2095,0.2487
ITEX2.0,5,CTL,20/02/11,17:40:48,12.074,80.3,8.8,16.725,0.208,0.2472
ITEX2.0,5,CTL,20/02/11,18:40:49,10.614,84.5,8.1,13.906,0.2073,0.2458
ITEX2.0,5,CTL,20/02/11,19:40:50,9.386,88.3,7.6,11.977,0.2066,0.2443
ITEX2.0,5,CTL,20/02/11,20:40:51,7.995,91.5,6.7,10.296,0.2058,0.2429
ITEX2.0,5,CTL,20/02/11,21:40:52,7.192,92.5,6.1,9.41,0.2051,0.2422
ITEX2.0,5,CTL,20/02/11,22:40:53,6.23,93.7,5.3,8.494,0.2037,0.2407
ITEX2.0,5,CTL,20/02/11,23:40:54,5.385,94.8,4.6,7.87,0.2037,0.2392
ITEX2.0,5,CTL,21/02/11,00:40:55,3.985,97.1,3.6,6.687,0.2022,0.2385
ITEX2.0,5,CTL,21/02/11,01:40:56,2.101,99.1,2,5.668,0.2022,0.2378
ITEX2.0,5,CTL,21/02/11,02:40:57,-1.469,99,-1.6,4.895,0.2,0.2363
ITEX2.0,5,CTL,21/02/11,03:40:58,-2.683,99.1,-2.8,3.775,0.1986,0.2349
ITEX2.0,5,CTL,21/02/11,04:40:59,-3.035,96.9,-3.4,3.089,0.1978,0.2334
ITEX2.0,5,CTL,21/02/11,05:41:00,-3.716,94.4,-4.4,2.557,0.2008,0.2334
ITEX2.0,5,CTL,21/02/11,06:41:01,-3.926,95,-4.6,2.209,0.2044,0.2327
ITEX2.0,5,CTL,21/02/11,07:41:02,1.453,96.5,1,2.101,0.2029,0.2313
ITEX2.0,5,CTL,21/02/11,08:41:03,8.543,80.9,5.5,3.327,0.1978,0.2305
ITEX2.0,5,CTL,21/02/11,09:41:04,10.565,64,4.1,5.282,0.2008,0.2305
ITEX2.0,5,CTL,21/02/11,10:41:05,12.001,60.9,4.7,8.519,0.2,0.2305
ITEX2.0,5,CTL,21/02/11,11:41:06,13.882,64.8,7.4,10.198,0.1986,0.2305
ITEX2.0,5,CTL,21/02/11,12:41:07,13.618,67.2,7.7,14.673,0.1971,0.2298
ITEX2.0,5,CTL,21/02/11,13:41:08,14.529,66.6,8.4,22.106,0.1949,0.2298
ITEX2.0,5,CTL,21/02/11,14:41:09,15.581,65.5,9.2,25.089,0.1942,0.2291
ITEX2.0,5,CTL,21/02/11,15:41:10,15.748,62.4,8.6,25.598,0.1928,0.2291
ITEX2.0,5,CTL,21/02/11,16:41:11,16.415,61.4,9,24.653,0.1913,0.2284
ITEX2.0,5,CTL,21/02/11,17:41:12,13.618,64.2,7,22.034,0.1899,0.2276
ITEX2.0,5,CTL,21/02/11,18:41:13,8.444,71.9,3.7,16.32,0.1877,0.2269
ITEX2.0,5,CTL,21/02/11,19:41:14,4.792,81.1,1.8,11.832,0.187,0.2254
ITEX2.0,5,CTL,21/02/11,20:41:15,2.664,91.7,1.4,7.72,0.1862,0.224
ITEX2.0,5,CTL,21/02/11,21:41:16,2.101,95.3,1.4,5.975,0.1855,0.2233
ITEX2.0,5,CTL,21/02/11,22:41:17,2.074,96.3,1.5,5.282,0.1855,0.2225
ITEX2.0,5,CTL,21/02/11,23:41:18,1.913,97,1.5,5.282,0.1855,0.2218
ITEX2.0,5,CTL,22/02/11,00:41:19,0.55,97.9,0.3,4.61,0.1855,0.2211
ITEX2.0,5,CTL,22/02/11,01:41:20,-0.563,98.9,-0.7,4.011,0.1855,0.2211
ITEX2.0,5,CTL,22/02/11,02:41:21,-0.929,99.5,-1,3.116,0.1855,0.2196
ITEX2.0,5,CTL,22/02/11,03:41:22,-1.071,99.2,-1.1,2.396,0.1855,0.2189
ITEX2.0,5,CTL,22/02/11,04:41:23,-1.641,93.7,-2.5,1.913,0.1891,0.2189
ITEX2.0,5,CTL,22/02/11,05:41:24,-1.813,87,-3.6,1.724,0.1906,0.2175
ITEX2.0,5,CTL,22/02/11,06:41:25,-3.746,90.4,-5,1.561,0.1928,0.2167
ITEX2.0,5,CTL,22/02/11,07:41:26,3.009,83.8,0.5,1.724,0.192,0.216
ITEX2.0,5,CTL,22/02/11,08:41:27,13.161,51.1,3.3,3.221,0.1826,0.2167
ITEX2.0,5,CTL,22/02/11,09:41:28,16.534,39.1,2.6,6.179,0.1877,0.2167
ITEX2.0,5,CTL,22/02/11,10:41:29,17.082,40,3.4,10.247,0.1913,0.2175
ITEX2.0,5,CTL,22/02/11,11:41:30,19.127,46.2,7.3,11.856,0.1928,0.2167
ITEX2.0,5,CTL,22/02/11,12:41:31,17.486,59.1,9.4,16.868,0.1935,0.2175
ITEX2.0,5,CTL,22/02/11,13:41:32,19.294,57.9,10.8,24.726,0.1942,0.2175
ITEX2.0,5,CTL,22/02/11,14:41:33,19.056,61,11.4,25.939,0.1957,0.2167
ITEX2.0,5,CTL,22/02/11,15:41:34,18.652,64.6,11.9,26.378,0.1949,0.216
ITEX2.0,5,CTL,22/02/11,16:41:35,16.987,66.1,10.6,25.525,0.1935,0.2153
ITEX2.0,5,CTL,22/02/11,17:41:36,15.485,71.2,10.3,22.034,0.1913,0.2138
ITEX2.0,5,CTL,22/02/11,18:41:37,15.008,72.4,10.1,18.319,0.1891,0.2131
ITEX2.0,5,CTL,22/02/11,19:41:38,7.268,85.7,5,14.05,0.187,0.2109
ITEX2.0,5,CTL,22/02/11,20:41:39,5.693,95.3,5,10.149,0.184,0.2102
ITEX2.0,5,CTL,22/02/11,21:41:40,4.48,96.9,4,8.145,0.1833,0.2087
ITEX2.0,5,CTL,22/02/11,22:41:41,3.854,90.8,2.5,6.889,0.1826,0.208
ITEX2.0,5,CTL,22/02/11,23:41:42,1.208,85.5,-0.9,5.898,0.1819,0.2073
ITEX2.0,5,CTL,23/02/11,00:41:43,3.643,87.1,1.7,5.128,0.1811,0.2066
ITEX2.0,5,CTL,23/02/11,01:41:44,4.869,77.2,1.2,4.584,0.1811,0.2058
ITEX2.0,5,CTL,23/02/11,02:41:45,2.61,61.9,-3.9,4.141,0.1804,0.2058
ITEX2.0,5,CTL,23/02/11,03:41:46,2.155,65.1,-3.7,3.617,0.1804,0.2051
ITEX2.0,5,CTL,23/02/11,04:41:47,3.248,56.3,-4.6,3.142,0.1804,0.2044
ITEX2.0,5,CTL,23/02/11,05:41:48,-3.064,75.7,-6.7,2.69,0.1797,0.2037
ITEX2.0,5,CTL,23/02/11,06:41:49,-3.687,89.2,-5.2,2.101,0.1811,0.2037
ITEX2.0,5,CTL,23/02/11,07:41:50,4.402,91.5,3.1,2.074,0.1804,0.2037
ITEX2.0,5,CTL,23/02/11,08:41:51,16.129,49.9,5.7,4.037,0.179,0.2037
ITEX2.0,5,CTL,23/02/11,09:41:52,17.296,39.4,3.4,7.041,0.1833,0.2044
ITEX2.0,5,CTL,23/02/11,10:41:53,18.771,36.8,3.7,10.369,0.187,0.2058
ITEX2.0,5,CTL,23/02/11,11:41:54,20.865,38.4,6.2,11.783,0.1913,0.2073
ITEX2.0,5,CTL,23/02/11,12:41:55,22.537,40.1,8.3,17.106,0.1964,0.2087
ITEX2.0,5,CTL,23/02/11,13:41:56,22.872,40.5,8.8,25.525,0.1971,0.2102
ITEX2.0,5,CTL,23/02/11,14:41:57,23.28,41.1,9.3,27.358,0.1971,0.2102
ITEX2.0,5,CTL,23/02/11,15:41:58,23.256,44.5,10.5,28.394,0.1957,0.2109
ITEX2.0,5,CTL,23/02/11,16:41:59,23.04,46,10.8,28.941,0.1935,0.2102
ITEX2.0,5,CTL,23/02/11,17:42:00,22.178,42.6,8.9,27.038,0.1906,0.2095
ITEX2.0,5,CTL,23/02/11,18:42:01,17.272,46.9,5.8,21.581,0.1862,0.208
ITEX2.0,5,CTL,23/02/11,19:42:02,12.34,61.5,5.2,16.82,0.1819,0.2066
ITEX2.0,5,CTL,23/02/11,20:42:03,6.204,79.7,3,12.847,0.179,0.2051
ITEX2.0,5,CTL,23/02/11,21:42:04,2.77,90.6,1.4,10.026,0.1768,0.2037
ITEX2.0,5,CTL,23/02/11,22:42:05,0.079,95.6,-0.5,8.369,0.1761,0.2029
ITEX2.0,5,CTL,23/02/11,23:42:06,-1.156,96.9,-1.5,6.788,0.1768,0.2029
ITEX2.0,5,CTL,24/02/11,00:42:07,-1.355,98.7,-1.5,5.642,0.1753,0.2022
ITEX2.0,5,CTL,24/02/11,01:42:08,-0.816,99.1,-0.9,4.74,0.1746,0.2022
ITEX2.0,5,CTL,24/02/11,02:42:09,-2.595,99.9,-2.6,3.932,0.1739,0.2015
ITEX2.0,5,CTL,24/02/11,03:42:10,-3.389,100,-3.3,3.301,0.1739,0.2008
ITEX2.0,5,CTL,24/02/11,04:42:11,-3.36,100,-3.3,2.797,0.1732,0.2
ITEX2.0,5,CTL,24/02/11,05:42:12,-2.478,100,-2.4,2.477,0.1724,0.2
ITEX2.0,5,CTL,24/02/11,06:42:13,6.382,96.1,5.8,3.327,0.1724,0.2015
ITEX2.0,5,CTL,24/02/11,07:42:14,9.829,91.7,8.6,4.74,0.1724,0.2015
ITEX2.0,5,CTL,24/02/11,08:42:15,13.978,81.8,10.9,6.839,0.1732,0.2015
ITEX2.0,5,CTL,24/02/11,09:42:16,15.748,71.4,10.6,9.435,0.1753,0.2022
ITEX2.0,5,CTL,24/02/11,10:42:17,17.701,61.1,10.1,12.437,0.179,0.2022
ITEX2.0,5,CTL,24/02/11,11:42:18,19.484,55,10.2,13.546,0.1819,0.2022
ITEX2.0,5,CTL,24/02/11,12:42:19,19.413,53.2,9.7,17.082,0.184,0.2029
ITEX2.0,5,CTL,24/02/11,13:42:20,20.674,56,11.6,24.702,0.1862,0.2029
ITEX2.0,5,CTL,24/02/11,14:42:21,21.819,54,12.1,28.717,0.187,0.2029
ITEX2.0,5,CTL,24/02/11,15:42:22,20.484,56.2,11.5,29.565,0.1855,0.2029
ITEX2.0,5,CTL,24/02/11,16:42:23,21.27,58.8,12.9,28.543,0.1826,0.2022
ITEX2.0,5,CTL,24/02/11,17:42:24,17.011,64.6,10.3,25.841,0.1797,0.2015
ITEX2.0,5,CTL,24/02/11,18:42:25,17.534,69.8,12,20.746,0.1753,0.2
ITEX2.0,5,CTL,24/02/11,19:42:26,11.321,81.5,8.3,16.773,0.1717,0.1986
ITEX2.0,5,CTL,24/02/11,20:42:27,9.163,91.3,7.8,13.714,0.171,0.1986
ITEX2.0,5,CTL,24/02/11,21:42:28,6.179,93.7,5.2,11.904,0.1666,0.1978
ITEX2.0,5,CTL,24/02/11,22:42:29,4.298,96.2,3.7,10.247,0.1652,0.1971
ITEX2.0,5,CTL,24/02/11,23:42:30,5.179,98.3,4.9,9.312,0.1652,0.1971
ITEX2.0,5,CTL,25/02/11,00:42:31,5.385,99.2,5.3,9.139,0.1644,0.1971
ITEX2.0,5,CTL,25/02/11,01:42:32,7.066,99.7,7,9.41,0.1644,0.1971
ITEX2.0,5,CTL,25/02/11,02:42:33,7.217,99.9,7.2,9.583,0.1644,0.1964
ITEX2.0,5,CTL,25/02/11,03:42:34,7.695,99.8,7.7,9.731,0.1652,0.1971
ITEX2.0,5,CTL,25/02/11,04:42:35,8.12,99.3,8,9.435,0.1644,0.1971
ITEX2.0,5,CTL,25/02/11,05:42:36,7.041,95.4,6.4,9.41,0.1644,0.1971
ITEX2.0,5,CTL,25/02/11,06:42:37,6.56,89.7,5,9.114,0.1652,0.1964
ITEX2.0,5,CTL,25/02/11,07:42:38,7.87,86.8,5.8,8.965,0.1644,0.1964
ITEX2.0,5,CTL,25/02/11,08:42:39,13.882,76.8,9.9,10.443,0.1652,0.1964
ITEX2.0,5,CTL,25/02/11,09:42:40,17.415,59.3,9.4,13.281,0.1673,0.1964
ITEX2.0,5,CTL,25/02/11,10:42:41,20.007,47.4,8.5,15.438,0.1695,0.1964
ITEX2.0,5,CTL,25/02/11,11:42:42,19.413,48.4,8.3,16.034,0.1702,0.1949
ITEX2.0,5,CTL,25/02/11,12:42:43,18.39,50.9,8.1,18.794,0.1724,0.1949
ITEX2.0,5,CTL,25/02/11,13:42:44,18.747,53.1,9,25.453,0.1724,0.1949
ITEX2.0,5,CTL,25/02/11,14:42:45,21.843,54,12.1,26.402,0.171,0.1949
ITEX2.0,5,CTL,25/02/11,15:42:46,19.579,57,10.8,24.629,0.1681,0.1935
ITEX2.0,5,CTL,25/02/11,16:42:47,18.842,52.9,9,24.847,0.1666,0.1928
ITEX2.0,5,CTL,25/02/11,17:42:48,16.487,56.9,7.9,22.154,0.163,0.192
ITEX2.0,5,CTL,25/02/11,18:42:49,13.882,67,7.9,18.414,0.1594,0.1906
ITEX2.0,5,CTL,25/02/11,19:42:50,11.783,74.1,7.3,15.438,0.1564,0.1906
ITEX2.0,5,CTL,25/02/11,20:42:51,9.952,80.2,6.7,13.209,0.1543,0.1899
ITEX2.0,5,CTL,25/02/11,21:42:52,7.142,86.7,5.1,11.492,0.1521,0.1899
ITEX2.0,5,CTL,25/02/11,22:42:53,4.584,91.4,3.3,10.467,0.1514,0.1891
ITEX2.0,5,CTL,25/02/11,23:42:54,3.617,95.5,3,9.163,0.1492,0.1899
ITEX2.0,5,CTL,26/02/11,00:42:55,3.485,97.5,3.1,8.195,0.1485,0.1891
ITEX2.0,5,CTL,26/02/11,01:42:56,4.141,96.9,3.7,7.745,0.1485,0.1891
ITEX2.0,5,CTL,26/02/11,02:42:57,7.945,95.6,7.3,7.594,0.1492,0.1899
ITEX2.0,5,CTL,26/02/11,03:42:58,8.593,90.4,7.1,8.095,0.1485,0.1899
ITEX2.0,5,CTL,26/02/11,04:42:59,9.608,88.8,7.9,8.494,0.1485,0.1899
ITEX2.0,5,CTL,26/02/11,05:43:00,9.952,84.2,7.4,8.394,0.1492,0.1899
ITEX2.0,5,CTL,26/02/11,06:43:01,9.952,82.4,7.1,8.444,0.1485,0.1899
ITEX2.0,5,CTL,26/02/11,07:43:02,11.977,83.4,9.3,8.668,0.1485,0.1899
ITEX2.0,5,CTL,26/02/11,08:43:03,14.433,77.2,10.5,9.706,0.1492,0.1906
ITEX2.0,5,CTL,26/02/11,09:43:04,16.558,71.5,11.4,11.419,0.1506,0.1899
ITEX2.0,5,CTL,26/02/11,10:43:05,17.796,68.9,12,14.385,0.1521,0.1891
ITEX2.0,5,CTL,26/02/11,11:43:06,19.032,66.7,12.7,15.127,0.1543,0.1884
ITEX2.0,5,CTL,26/02/11,12:43:07,18.152,65.7,11.6,18.628,0.1543,0.1884
ITEX2.0,5,CTL,26/02/11,13:43:08,19.246,63.3,12.1,25.695,0.155,0.1877
ITEX2.0,5,CTL,26/02/11,14:43:09,17.225,63,10.1,27.112,0.1535,0.187
ITEX2.0,5,CTL,26/02/11,15:43:10,19.532,64.5,12.7,26.573,0.1514,0.187
ITEX2.0,5,CTL,26/02/11,16:43:11,17.225,65.2,10.7,26.061,0.1492,0.1862
ITEX2.0,5,CTL,26/02/11,17:43:12,18.604,68.8,12.8,23.16,0.1463,0.1855
ITEX2.0,5,CTL,26/02/11,18:43:13,14.792,69.9,9.4,20.603,0.1426,0.184
ITEX2.0,5,CTL,26/02/11,19:43:14,13.305,79.5,9.8,16.701,0.1397,0.184
ITEX2.0,5,CTL,26/02/11,20:43:15,12.896,83,10.1,14.912,0.139,0.184
ITEX2.0,5,CTL,26/02/11,21:43:16,12.413,85.7,10.1,14.17,0.1376,0.1848
ITEX2.0,5,CTL,26/02/11,22:43:17,11.565,93.4,10.5,13.329,0.1354,0.1884
ITEX2.0,5,CTL,26/02/11,23:43:18,11.005,96.5,10.5,12.703,0.1339,0.1877
ITEX2.0,5,CTL,27/02/11,00:43:19,11.078,94.3,10.2,12.074,0.1332,0.187
ITEX2.0,5,CTL,27/02/11,01:43:20,11.005,93.7,10,11.807,0.1332,0.1877
ITEX2.0,5,CTL,27/02/11,02:43:21,10.687,97.4,10.3,11.832,0.1347,0.1899
ITEX2.0,5,CTL,27/02/11,03:43:22,10.663,99,10.5,11.686,0.1441,0.1964
ITEX2.0,5,CTL,27/02/11,04:43:23,10.785,99.9,10.8,11.637,0.1601,0.1957
ITEX2.0,5,CTL,27/02/11,05:43:24,10.834,100,10.8,11.686,0.1623,0.1957
ITEX2.0,5,CTL,27/02/11,06:43:25,10.956,100,11,11.71,0.1666,0.1957
ITEX2.0,5,CTL,27/02/11,07:43:26,11.346,100,11.4,11.88,0.1681,0.1964
ITEX2.0,5,CTL,27/02/11,08:43:27,11.224,100,11.2,12.195,0.1739,0.1971
ITEX2.0,5,CTL,27/02/11,09:43:28,11.613,100,11.6,12.534,0.1899,0.2233
ITEX2.0,5,CTL,27/02/11,10:43:29,12.074,100,12.1,13.281,0.1949,0.2291
ITEX2.0,5,CTL,27/02/11,11:43:30,12.34,100,12.4,14.409,0.1906,0.2225
ITEX2.0,5,CTL,27/02/11,12:43:31,14.05,100,14.1,15.533,0.1891,0.2182
ITEX2.0,5,CTL,27/02/11,13:43:32,12.461,100,12.5,16.32,0.1862,0.2153
ITEX2.0,5,CTL,27/02/11,14:43:33,13.064,99.8,13,16.725,0.187,0.2138
ITEX2.0,5,CTL,27/02/11,15:43:34,13.57,98.4,13.3,16.677,0.1855,0.2116
ITEX2.0,5,CTL,27/02/11,16:43:35,14.792,93.3,13.7,18.58,0.1862,0.2102
ITEX2.0,5,CTL,27/02/11,17:43:36,14.314,91.9,13,17.843,0.1848,0.2087
ITEX2.0,5,CTL,27/02/11,18:43:37,12.992,89.2,11.3,17.106,0.1848,0.208
ITEX2.0,5,CTL,27/02/11,19:43:38,11.686,94.7,10.9,14.433,0.1811,0.2066
ITEX2.0,5,CTL,27/02/11,20:43:39,9.015,97.7,8.7,12.413,0.1797,0.2058
ITEX2.0,5,CTL,27/02/11,21:43:40,5.77,99.2,5.7,10.712,0.1797,0.2044
ITEX2.0,5,CTL,27/02/11,22:43:41,8.891,100,8.9,9.558,0.1782,0.2029
ITEX2.0,5,CTL,27/02/11,23:43:42,7.895,100,7.9,9.558,0.1775,0.2022
ITEX2.0,5,CTL,28/02/11,00:43:43,10.296,100,10.3,9.706,0.1768,0.2015
ITEX2.0,5,CTL,28/02/11,01:43:44,10.761,100,10.8,10.492,0.1775,0.2015
ITEX2.0,5,CTL,28/02/11,02:43:45,10.492,100,10.5,10.492,0.1753,0.2008
ITEX2.0,5,CTL,28/02/11,03:43:46,10.883,100,10.9,10.565,0.1761,0.2
ITEX2.0,5,CTL,28/02/11,04:43:47,11.127,100,11.1,11.102,0.1753,0.2008
ITEX2.0,5,CTL,28/02/11,05:43:48,11.053,100,11.1,11.346,0.1753,0.2
ITEX2.0,5,CTL,28/02/11,06:43:49,10.687,100,10.7,11.2,0.1761,0.2
ITEX2.0,5,CTL,28/02/11,07:43:50,11.078,100,11.1,10.883,0.1753,0.1993
ITEX2.0,5,CTL,28/02/11,08:43:51,12.871,99.9,12.9,11.783,0.1753,0.1986
ITEX2.0,5,CTL,28/02/11,09:43:52,15.819,93.2,14.7,13.016,0.1782,0.1986
ITEX2.0,5,CTL,28/02/11,10:43:53,18.129,83.3,15.3,15.509,0.1804,0.1978
ITEX2.0,5,CTL,28/02/11,11:43:54,17.819,77.2,13.8,16.558,0.1804,0.1971
ITEX2.0,5,CTL,28/02/11,12:43:55,21.175,74.4,16.5,20.341,0.1826,0.1957
ITEX2.0,5,CTL,28/02/11,13:43:56,20.031,77.1,15.9,22.585,0.1819,0.1957
ITEX2.0,5,CTL,28/02/11,14:43:57,15.986,81.2,12.8,21.008,0.179,0.1949
ITEX2.0,5,CTL,28/02/11,15:43:58,16.153,87.3,14.1,17.415,0.1768,0.1942
ITEX2.0,5,CTL,28/02/11,16:43:59,15.915,87.2,13.8,17.153,0.1768,0.1935
ITEX2.0,5,CTL,28/02/11,17:44:00,15.008,88.1,13.1,16.987,0.1753,0.1928
ITEX2.0,5,CTL,28/02/11,18:44:01,14.266,92,13,16.106,0.1746,0.1928
ITEX2.0,5,CTL,28/02/11,19:44:02,13.401,95,12.6,14.601,0.1732,0.192
ITEX2.0,5,CTL,28/02/11,20:44:03,12.968,97.4,12.6,13.618,0.1717,0.1913
ITEX2.0,5,CTL,28/02/11,21:44:04,13.954,96.9,13.5,13.257,0.171,0.1906
ITEX2.0,5,CTL,28/02/11,22:44:05,13.738,93.7,12.8,12.968,0.1702,0.1913
ITEX2.0,5,CTL,28/02/11,23:44:06,13.257,93,12.2,13.04,0.1695,0.1949
ITEX2.0,5,CTL,01/03/11,00:44:07,13.137,97.4,12.7,13.088,0.1695,0.1935
ITEX2.0,5,CTL,01/03/11,01:44:08,12.92,97.1,12.5,12.944,0.1695,0.1935
ITEX2.0,5,CTL,01/03/11,02:44:09,12.389,95.4,11.7,12.534,0.1688,0.1928
ITEX2.0,5,CTL,01/03/11,03:44:10,11.297,94.4,10.4,11.856,0.1681,0.192
ITEX2.0,5,CTL,01/03/11,04:44:11,11.102,93.1,10,11.175,0.1681,0.1913
ITEX2.0,5,CTL,01/03/11,05:44:12,10.736,92.9,9.6,10.98,0.1673,0.1906
ITEX2.0,5,CTL,01/03/11,06:44:13,9.903,92.9,8.8,10.492,0.1666,0.1906
ITEX2.0,5,CTL,01/03/11,07:44:14,9.361,91.7,8.1,9.977,0.1666,0.1899
ITEX2.0,5,CTL,01/03/11,08:44:15,8.891,84,6.3,9.756,0.1666,0.1891
ITEX2.0,5,CTL,01/03/11,09:44:16,11.589,63.1,4.8,8.693,0.1666,0.1877
ITEX2.0,5,CTL,01/03/11,10:44:17,13.594,50.4,3.5,10.247,0.1673,0.1884
ITEX2.0,5,CTL,01/03/11,11:44:18,14.721,56.2,6.1,10.541,0.171,0.1899
ITEX2.0,5,CTL,01/03/11,12:44:19,14.122,57.8,5.9,14.146,0.1746,0.1906
ITEX2.0,5,CTL,01/03/11,13:44:20,15.819,59,7.8,21.628,0.1775,0.1906
ITEX2.0,5,CTL,01/03/11,14:44:21,16.272,57.1,7.8,25.623,0.179,0.1906
ITEX2.0,5,CTL,01/03/11,15:44:22,15.055,54.6,6,26.426,0.1775,0.1913
ITEX2.0,5,CTL,01/03/11,16:44:23,14.361,54.9,5.4,25.21,0.1753,0.1906
ITEX2.0,5,CTL,01/03/11,17:44:24,10.149,60.3,2.8,19.484,0.1717,0.1899
ITEX2.0,5,CTL,01/03/11,18:44:25,11.273,57.7,3.2,16.058,0.1695,0.1877
ITEX2.0,5,CTL,01/03/11,19:44:26,3.749,71.9,-0.8,12.485,0.1659,0.1862
ITEX2.0,5,CTL,01/03/11,20:44:27,-0.451,87.8,-2.2,9.04,0.163,0.1855
ITEX2.0,5,CTL,01/03/11,21:44:28,-2.333,94.5,-3.1,7.041,0.1601,0.1848
ITEX2.0,5,CTL,01/03/11,22:44:29,-3.926,96.3,-4.4,5.488,0.1579,0.184
ITEX2.0,5,CTL,01/03/11,23:44:30,-0.395,98.7,-0.5,5.231,0.1586,0.184
ITEX2.0,5,CTL,02/03/11,00:44:31,-0.031,99,-0.1,4.895,0.1572,0.184
ITEX2.0,5,CTL,02/03/11,01:44:32,-0.395,99.4,-0.4,5.565,0.1572,0.184
ITEX2.0,5,CTL,02/03/11,02:44:33,-4.62,98.9,-4.7,3.932,0.1557,0.1833
ITEX2.0,5,CTL,02/03/11,03:44:34,-5.853,97.2,-6.2,2.45,0.1557,0.1826
