Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC(SEN S/N: 9818212,  Ambient)","RH, %(SEN S/N: 9818212)","DewPt, ÁC(SEN S/N: 9818212)",3cm,"Water Content, m^3/m^3(SEN S/N: 9827492,  5cmBG)","Water Content, m^3/m^3(SEN S/N: 9827496,  10cmBG)"
ITEX1U,1,OTC,20/02/11,02:40:33,9.361,99.7,9.3,,0.2298,0.1971
ITEX1U,1,OTC,20/02/11,03:40:34,9.139,99.9,9.1,,0.2291,0.1964
ITEX1U,1,OTC,20/02/11,04:40:35,8.792,100,8.8,,0.2284,0.1957
ITEX1U,1,OTC,20/02/11,05:40:36,8.866,100,8.9,,0.2276,0.1949
ITEX1U,1,OTC,20/02/11,06:40:37,8.568,100,8.6,,0.2269,0.1942
ITEX1U,1,OTC,20/02/11,07:40:38,9.46,99,9.3,,0.2262,0.1942
ITEX1U,1,OTC,20/02/11,08:40:39,9.952,95.9,9.3,,0.2262,0.1935
ITEX1U,1,OTC,20/02/11,09:40:40,12.171,90.2,10.6,,0.2254,0.1935
ITEX1U,1,OTC,20/02/11,10:40:41,13.112,83.2,10.3,,0.2247,0.1928
ITEX1U,1,OTC,20/02/11,11:40:42,14.457,80.1,11.1,,0.224,0.192
ITEX1U,1,OTC,20/02/11,12:40:43,14.577,75.2,10.3,,0.2233,0.192
ITEX1U,1,OTC,20/02/11,13:40:44,16.63,74.1,12,,0.2218,0.1906
ITEX1U,1,OTC,20/02/11,14:40:45,18.057,66.8,11.8,,0.2196,0.1891
ITEX1U,1,OTC,20/02/11,15:40:46,17.272,67.6,11.2,,0.2189,0.1877
ITEX1U,1,OTC,20/02/11,16:40:47,14.792,76.4,10.7,,0.2189,0.1862
ITEX1U,1,OTC,20/02/11,17:40:48,12.171,77.8,8.4,,0.2175,0.1848
ITEX1U,1,OTC,20/02/11,18:40:49,10.712,83.4,8,,0.2175,0.184
ITEX1U,1,OTC,20/02/11,19:40:50,9.41,88.3,7.6,,0.2167,0.1833
ITEX1U,1,OTC,20/02/11,20:40:51,7.995,92,6.8,,0.2167,0.1826
ITEX1U,1,OTC,20/02/11,21:40:52,7.293,93.1,6.3,,0.216,0.1819
ITEX1U,1,OTC,20/02/11,22:40:53,6.331,94.1,5.5,,0.2153,0.1819
ITEX1U,1,OTC,20/02/11,23:40:54,5.898,95,5.2,,0.2153,0.1811
ITEX1U,1,OTC,21/02/11,00:40:55,4.35,96.3,3.8,,0.2153,0.1804
ITEX1U,1,OTC,21/02/11,01:40:56,3.564,98.4,3.3,,0.2153,0.1804
ITEX1U,1,OTC,21/02/11,02:40:57,1.534,97.7,1.2,,0.2146,0.1804
ITEX1U,1,OTC,21/02/11,03:40:58,-0.004,97.3,-0.3,,0.2146,0.1797
ITEX1U,1,OTC,21/02/11,04:40:59,-0.958,92.9,-1.9,,0.2138,0.1797
ITEX1U,1,OTC,21/02/11,05:41:00,-1.27,90.7,-2.5,,0.2138,0.1797
ITEX1U,1,OTC,21/02/11,06:41:01,-1.099,90.8,-2.4,,0.2138,0.179
ITEX1U,1,OTC,21/02/11,07:41:02,3.116,94.2,2.3,,0.2131,0.179
ITEX1U,1,OTC,21/02/11,08:41:03,10.98,82.4,8.1,,0.2124,0.179
ITEX1U,1,OTC,21/02/11,09:41:04,14.17,65.9,7.9,,0.2131,0.1797
ITEX1U,1,OTC,21/02/11,10:41:05,15.629,61.5,8.3,,0.2131,0.1804
ITEX1U,1,OTC,21/02/11,11:41:06,18.271,61.3,10.7,,0.2109,0.1804
ITEX1U,1,OTC,21/02/11,12:41:07,19.032,61.6,11.5,,0.2109,0.1811
ITEX1U,1,OTC,21/02/11,13:41:08,21.485,58.3,13,,0.2109,0.1804
ITEX1U,1,OTC,21/02/11,14:41:09,22.753,54.6,13.2,,0.2095,0.179
ITEX1U,1,OTC,21/02/11,15:41:10,23.665,51.3,13,,0.2102,0.1768
ITEX1U,1,OTC,21/02/11,16:41:11,24.968,48.6,13.4,,0.208,0.1761
ITEX1U,1,OTC,21/02/11,17:41:12,20.507,50.1,9.8,,0.2066,0.1732
ITEX1U,1,OTC,21/02/11,18:41:13,10.345,60.4,3,,0.2073,0.1724
ITEX1U,1,OTC,21/02/11,19:41:14,6.509,76.6,2.7,,0.2073,0.171
ITEX1U,1,OTC,21/02/11,20:41:15,3.354,90.3,1.9,,0.2066,0.1695
ITEX1U,1,OTC,21/02/11,21:41:16,2.85,94.5,2.1,,0.2066,0.1688
ITEX1U,1,OTC,21/02/11,22:41:17,2.877,95.6,2.2,,0.2058,0.1681
ITEX1U,1,OTC,21/02/11,23:41:18,2.61,96.3,2.1,,0.2058,0.1681
ITEX1U,1,OTC,22/02/11,00:41:19,1.289,96.6,0.8,,0.2051,0.1673
ITEX1U,1,OTC,22/02/11,01:41:20,0.852,97,0.4,,0.2051,0.1673
ITEX1U,1,OTC,22/02/11,02:41:21,0.273,96.3,-0.2,,0.2051,0.1666
ITEX1U,1,OTC,22/02/11,03:41:22,-0.171,96.9,-0.6,,0.2044,0.1666
ITEX1U,1,OTC,22/02/11,04:41:23,-0.76,94.5,-1.5,,0.2044,0.1666
ITEX1U,1,OTC,22/02/11,05:41:24,-0.031,94.3,-0.8,,0.2037,0.1659
ITEX1U,1,OTC,22/02/11,06:41:25,-2.044,90.3,-3.4,,0.2037,0.1659
ITEX1U,1,OTC,22/02/11,07:41:26,1.832,89.8,0.3,,0.2037,0.1659
ITEX1U,1,OTC,22/02/11,08:41:27,11.419,76.5,7.4,,0.2037,0.1666
ITEX1U,1,OTC,22/02/11,09:41:28,17.938,67.9,11.9,,0.2037,0.1673
ITEX1U,1,OTC,22/02/11,10:41:29,20.507,57.5,11.8,,0.2022,0.1688
ITEX1U,1,OTC,22/02/11,11:41:30,21.581,54.6,12.1,,0.2022,0.1688
ITEX1U,1,OTC,22/02/11,12:41:31,21.867,58,13.3,,0.2022,0.1695
ITEX1U,1,OTC,22/02/11,13:41:32,26.695,54,16.6,,0.2022,0.1688
ITEX1U,1,OTC,22/02/11,14:41:33,28.766,50.8,17.6,,0.2015,0.1673
ITEX1U,1,OTC,22/02/11,15:41:34,28.468,48.6,16.6,,0.2,0.1659
ITEX1U,1,OTC,22/02/11,16:41:35,25.939,47.6,14,,0.1993,0.1644
ITEX1U,1,OTC,22/02/11,17:41:36,22.465,54.4,12.8,,0.2,0.163
ITEX1U,1,OTC,22/02/11,18:41:37,18.699,62.6,11.4,,0.1993,0.1615
ITEX1U,1,OTC,22/02/11,19:41:38,9.485,77.5,5.8,,0.1986,0.1594
ITEX1U,1,OTC,22/02/11,20:41:39,6.077,90.4,4.6,,0.1986,0.1579
ITEX1U,1,OTC,22/02/11,21:41:40,5.024,94.7,4.2,,0.1986,0.1572
ITEX1U,1,OTC,22/02/11,22:41:41,3.775,93.9,2.9,,0.1978,0.1564
ITEX1U,1,OTC,22/02/11,23:41:42,2.128,93.1,1.1,,0.1978,0.1557
ITEX1U,1,OTC,23/02/11,00:41:43,1.913,95.8,1.3,,0.1971,0.155
ITEX1U,1,OTC,23/02/11,01:41:44,2.85,95.5,2.2,,0.1971,0.155
ITEX1U,1,OTC,23/02/11,02:41:45,1.044,92.7,0,,0.1971,0.155
ITEX1U,1,OTC,23/02/11,03:41:46,0.024,93.9,-0.8,,0.1964,0.1557
ITEX1U,1,OTC,23/02/11,04:41:47,-0.283,95.6,-0.9,,0.1964,0.155
ITEX1U,1,OTC,23/02/11,05:41:48,-0.479,95.2,-1.1,,0.1957,0.1557
ITEX1U,1,OTC,23/02/11,06:41:49,-0.535,95.2,-1.2,,0.1957,0.155
ITEX1U,1,OTC,23/02/11,07:41:50,3.009,97.8,2.7,,0.1957,0.1543
ITEX1U,1,OTC,23/02/11,08:41:51,13.93,87,11.8,,0.1949,0.1557
ITEX1U,1,OTC,23/02/11,09:41:52,18.271,57.2,9.7,,0.1957,0.1564
ITEX1U,1,OTC,23/02/11,10:41:53,20.031,49.6,9.2,,0.1957,0.1572
ITEX1U,1,OTC,23/02/11,11:41:54,22.465,48.4,11.1,,0.1949,0.1579
ITEX1U,1,OTC,23/02/11,12:41:55,24.146,47.9,12.4,,0.1942,0.1586
ITEX1U,1,OTC,23/02/11,13:41:56,29.14,44.8,15.9,,0.1942,0.1579
ITEX1U,1,OTC,23/02/11,14:41:57,29.715,42,15.4,,0.1935,0.1564
ITEX1U,1,OTC,23/02/11,15:41:58,31.306,41,16.5,,0.1928,0.155
ITEX1U,1,OTC,23/02/11,16:41:59,31.535,40.2,16.4,,0.192,0.1535
ITEX1U,1,OTC,23/02/11,17:42:00,29.215,40.6,14.5,,0.1913,0.1521
ITEX1U,1,OTC,23/02/11,18:42:01,19.627,50.1,9,,0.1913,0.1499
ITEX1U,1,OTC,23/02/11,19:42:02,12.098,70.7,7,,0.1906,0.1485
ITEX1U,1,OTC,23/02/11,20:42:03,6.382,84.4,4,,0.1899,0.1463
ITEX1U,1,OTC,23/02/11,21:42:04,3.827,91.2,2.5,,0.1899,0.1448
ITEX1U,1,OTC,23/02/11,22:42:05,2.664,94.2,1.8,,0.1891,0.1441
ITEX1U,1,OTC,23/02/11,23:42:06,1.507,95.2,0.8,,0.1891,0.1434
ITEX1U,1,OTC,24/02/11,00:42:07,1.18,96.9,0.7,,0.1884,0.1434
ITEX1U,1,OTC,24/02/11,01:42:08,0.88,97.3,0.5,,0.1884,0.1426
ITEX1U,1,OTC,24/02/11,02:42:09,0.301,97.6,0,,0.1884,0.1419
ITEX1U,1,OTC,24/02/11,03:42:10,0.329,97.9,0,,0.1884,0.1419
ITEX1U,1,OTC,24/02/11,04:42:11,1.615,98.3,1.4,,0.1884,0.1419
ITEX1U,1,OTC,24/02/11,05:42:12,2.047,99.6,2,,0.1884,0.1419
ITEX1U,1,OTC,24/02/11,06:42:13,6.99,94.1,6.1,,0.1877,0.1419
ITEX1U,1,OTC,24/02/11,07:42:14,10.222,89.2,8.5,,0.1877,0.1419
ITEX1U,1,OTC,24/02/11,08:42:15,14.026,79.8,10.6,,0.1884,0.1426
ITEX1U,1,OTC,24/02/11,09:42:16,15.724,71.4,10.6,,0.187,0.1434
ITEX1U,1,OTC,24/02/11,10:42:17,17.796,62.2,10.5,,0.1862,0.1434
ITEX1U,1,OTC,24/02/11,11:42:18,18.485,56.7,9.7,,0.1862,0.1434
ITEX1U,1,OTC,24/02/11,12:42:19,18.723,55.3,9.6,,0.1862,0.1434
ITEX1U,1,OTC,24/02/11,13:42:20,21.366,55.6,12.1,,0.187,0.1434
ITEX1U,1,OTC,24/02/11,14:42:21,23.088,52.7,12.9,,0.1855,0.1426
ITEX1U,1,OTC,24/02/11,15:42:22,23.328,53.6,13.4,,0.1848,0.1412
ITEX1U,1,OTC,24/02/11,16:42:23,22.896,55.5,13.5,,0.184,0.1397
ITEX1U,1,OTC,24/02/11,17:42:24,17.629,61.7,10.2,,0.1826,0.1383
ITEX1U,1,OTC,24/02/11,18:42:25,16.01,71.1,10.8,,0.1819,0.1368
ITEX1U,1,OTC,24/02/11,19:42:26,11.686,81.8,8.7,,0.1833,0.1361
ITEX1U,1,OTC,24/02/11,20:42:27,9.706,90.3,8.2,,0.1826,0.1347
ITEX1U,1,OTC,24/02/11,21:42:28,8.17,93.2,7.1,,0.1826,0.1339
ITEX1U,1,OTC,24/02/11,22:42:29,6.408,94.3,5.6,,0.1826,0.1332
ITEX1U,1,OTC,24/02/11,23:42:30,6.382,96.8,5.9,,0.1819,0.1332
ITEX1U,1,OTC,25/02/11,00:42:31,6.737,98.4,6.5,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,01:42:32,7.217,98.7,7,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,02:42:33,8.245,99.1,8.1,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,03:42:34,8.419,99.2,8.3,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,04:42:35,8.195,98.8,8,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,05:42:36,7.895,96.9,7.4,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,06:42:37,7.015,94,6.1,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,07:42:38,8.02,95.2,7.3,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,08:42:39,14.314,95.5,13.6,,0.1819,0.1325
ITEX1U,1,OTC,25/02/11,09:42:40,17.843,73.2,13,,0.1811,0.1332
ITEX1U,1,OTC,25/02/11,10:42:41,20.055,55.4,10.9,,0.1819,0.1339
ITEX1U,1,OTC,25/02/11,11:42:42,18.39,53,8.7,,0.1804,0.1339
ITEX1U,1,OTC,25/02/11,12:42:43,19.151,55.1,9.9,,0.1797,0.1339
ITEX1U,1,OTC,25/02/11,13:42:44,19.46,55.9,10.4,,0.1797,0.1339
ITEX1U,1,OTC,25/02/11,14:42:45,23.497,55.4,14.1,,0.1797,0.1325
ITEX1U,1,OTC,25/02/11,15:42:46,20.15,58.3,11.7,,0.1782,0.131
ITEX1U,1,OTC,25/02/11,16:42:47,19.341,53.4,9.6,,0.1775,0.1303
ITEX1U,1,OTC,25/02/11,17:42:48,16.415,58.2,8.2,,0.1782,0.1288
ITEX1U,1,OTC,25/02/11,18:42:49,13.858,68.6,8.2,,0.1775,0.1281
ITEX1U,1,OTC,25/02/11,19:42:50,11.734,75.3,7.5,,0.1775,0.1274
ITEX1U,1,OTC,25/02/11,20:42:51,10.026,81.6,7,,0.1775,0.1267
ITEX1U,1,OTC,25/02/11,21:42:52,8.07,87.1,6.1,,0.1768,0.1259
ITEX1U,1,OTC,25/02/11,22:42:53,6.763,90.9,5.4,,0.1768,0.1252
ITEX1U,1,OTC,25/02/11,23:42:54,5.565,94.3,4.7,,0.1768,0.1245
ITEX1U,1,OTC,26/02/11,00:42:55,5.462,94.4,4.6,,0.1768,0.1245
ITEX1U,1,OTC,26/02/11,01:42:56,5.898,92.3,4.7,,0.1768,0.1245
ITEX1U,1,OTC,26/02/11,02:42:57,9.04,90.8,7.6,,0.1761,0.1238
ITEX1U,1,OTC,26/02/11,03:42:58,9.485,86.6,7.4,,0.1768,0.1245
ITEX1U,1,OTC,26/02/11,04:42:59,10.124,86.5,8,,0.1768,0.1238
ITEX1U,1,OTC,26/02/11,05:43:00,10.124,82.1,7.2,,0.1768,0.1238
ITEX1U,1,OTC,26/02/11,06:43:01,10.149,80.9,7,,0.1761,0.1238
ITEX1U,1,OTC,26/02/11,07:43:02,12.05,81.9,9.1,,0.1761,0.1238
ITEX1U,1,OTC,26/02/11,08:43:03,14.05,76.4,10,,0.1761,0.1238
ITEX1U,1,OTC,26/02/11,09:43:04,16.106,72.5,11.2,,0.1753,0.1238
ITEX1U,1,OTC,26/02/11,10:43:05,17.225,70.3,11.8,,0.1746,0.1245
ITEX1U,1,OTC,26/02/11,11:43:06,18.081,68.1,12.1,,0.1739,0.1245
ITEX1U,1,OTC,26/02/11,12:43:07,17.558,68.2,11.6,,0.1739,0.1245
ITEX1U,1,OTC,26/02/11,13:43:08,20.079,64.8,13.3,,0.1732,0.1238
ITEX1U,1,OTC,26/02/11,14:43:09,17.034,63.1,10,,0.1724,0.123
ITEX1U,1,OTC,26/02/11,15:43:10,20.007,64.2,13.1,,0.1724,0.1216
ITEX1U,1,OTC,26/02/11,16:43:11,17.534,65.3,11,,0.171,0.1209
ITEX1U,1,OTC,26/02/11,17:43:12,19.793,67.5,13.6,,0.1717,0.1201
ITEX1U,1,OTC,26/02/11,18:43:13,14.601,70.1,9.2,,0.171,0.1194
ITEX1U,1,OTC,26/02/11,19:43:14,13.209,79.8,9.8,,0.171,0.1187
ITEX1U,1,OTC,26/02/11,20:43:15,12.871,83.2,10.1,,0.1702,0.118
ITEX1U,1,OTC,26/02/11,21:43:16,12.195,86.5,10,,0.1702,0.118
ITEX1U,1,OTC,26/02/11,22:43:17,11.492,95.6,10.8,,0.1717,0.1187
ITEX1U,1,OTC,26/02/11,23:43:18,10.932,97.9,10.6,,0.1717,0.1187
ITEX1U,1,OTC,27/02/11,00:43:19,10.81,96.3,10.3,,0.1717,0.1187
ITEX1U,1,OTC,27/02/11,01:43:20,10.907,95.4,10.2,,0.171,0.1187
ITEX1U,1,OTC,27/02/11,02:43:21,10.736,98.6,10.5,,0.171,0.1187
ITEX1U,1,OTC,27/02/11,03:43:22,10.736,99.8,10.7,,0.171,0.1209
ITEX1U,1,OTC,27/02/11,04:43:23,10.858,100,10.9,,0.171,0.1201
ITEX1U,1,OTC,27/02/11,05:43:24,10.907,100,10.9,,0.171,0.1201
ITEX1U,1,OTC,27/02/11,06:43:25,11.029,100,11,,0.171,0.1209
ITEX1U,1,OTC,27/02/11,07:43:26,11.443,100,11.5,,0.1702,0.1209
ITEX1U,1,OTC,27/02/11,08:43:27,11.321,100,11.3,,0.171,0.1216
ITEX1U,1,OTC,27/02/11,09:43:28,11.686,100,11.7,,0.1717,0.1238
ITEX1U,1,OTC,27/02/11,10:43:29,12.219,100,12.2,,0.1724,0.1303
ITEX1U,1,OTC,27/02/11,11:43:30,12.678,100,12.7,,0.1724,0.1339
ITEX1U,1,OTC,27/02/11,12:43:31,14.218,100,14.2,,0.1732,0.1347
ITEX1U,1,OTC,27/02/11,13:43:32,12.799,99.6,12.8,,0.1732,0.1354
ITEX1U,1,OTC,27/02/11,14:43:33,13.209,99.3,13.1,,0.1732,0.1361
ITEX1U,1,OTC,27/02/11,15:43:34,14.337,97.9,14,,0.1739,0.1361
ITEX1U,1,OTC,27/02/11,16:43:35,15.796,92.5,14.6,,0.1746,0.1361
ITEX1U,1,OTC,27/02/11,17:43:36,14.96,91.1,13.5,,0.1746,0.1368
ITEX1U,1,OTC,27/02/11,18:43:37,13.473,88.8,11.7,,0.1739,0.1361
ITEX1U,1,OTC,27/02/11,19:43:38,12.268,95,11.5,,0.1739,0.1361
ITEX1U,1,OTC,27/02/11,20:43:39,9.952,97.8,9.6,,0.1746,0.1361
ITEX1U,1,OTC,27/02/11,21:43:40,7.343,98.8,7.2,,0.1746,0.1354
ITEX1U,1,OTC,27/02/11,22:43:41,9.558,99.9,9.6,,0.1746,0.1354
ITEX1U,1,OTC,27/02/11,23:43:42,8.394,100,8.4,,0.1739,0.1354
ITEX1U,1,OTC,28/02/11,00:43:43,10.736,100,10.7,,0.1746,0.1361
ITEX1U,1,OTC,28/02/11,01:43:44,10.858,100,10.9,,0.1746,0.1361
ITEX1U,1,OTC,28/02/11,02:43:45,10.59,100,10.6,,0.1753,0.1368
ITEX1U,1,OTC,28/02/11,03:43:46,10.932,100,10.9,,0.1753,0.1368
ITEX1U,1,OTC,28/02/11,04:43:47,11.224,100,11.2,,0.1753,0.1368
ITEX1U,1,OTC,28/02/11,05:43:48,11.127,100,11.1,,0.1753,0.1368
ITEX1U,1,OTC,28/02/11,06:43:49,10.687,100,10.7,,0.1753,0.1376
ITEX1U,1,OTC,28/02/11,07:43:50,11.102,100,11.1,,0.1753,0.1376
ITEX1U,1,OTC,28/02/11,08:43:51,12.944,99.9,12.9,,0.1761,0.1376
ITEX1U,1,OTC,28/02/11,09:43:52,15.748,93,14.6,,0.1753,0.1383
ITEX1U,1,OTC,28/02/11,10:43:53,17.891,83.9,15.2,,0.1753,0.139
ITEX1U,1,OTC,28/02/11,11:43:54,17.986,77.2,14,,0.1753,0.1397
ITEX1U,1,OTC,28/02/11,12:43:55,22.345,74.2,17.6,,0.1768,0.1397
ITEX1U,1,OTC,28/02/11,13:43:56,20.222,74.7,15.6,,0.1761,0.1397
ITEX1U,1,OTC,28/02/11,14:43:57,16.01,80.1,12.6,,0.1768,0.1383
ITEX1U,1,OTC,28/02/11,15:43:58,15.915,87.9,13.9,,0.1768,0.1376
ITEX1U,1,OTC,28/02/11,16:43:59,16.177,87.4,14.1,,0.1761,0.1376
ITEX1U,1,OTC,28/02/11,17:44:00,15.079,88.6,13.2,,0.1768,0.1368
ITEX1U,1,OTC,28/02/11,18:44:01,14.29,92.2,13.1,,0.1768,0.1368
ITEX1U,1,OTC,28/02/11,19:44:02,13.425,95.2,12.7,,0.1761,0.1368
ITEX1U,1,OTC,28/02/11,20:44:03,13.137,97.9,12.8,,0.1761,0.1361
ITEX1U,1,OTC,28/02/11,21:44:04,14.026,97,13.6,,0.1761,0.1361
ITEX1U,1,OTC,28/02/11,22:44:05,13.666,94.6,12.8,,0.1761,0.1361
ITEX1U,1,OTC,28/02/11,23:44:06,13.209,94,12.3,,0.1753,0.1368
ITEX1U,1,OTC,01/03/11,00:44:07,12.992,98.8,12.8,,0.1761,0.1368
ITEX1U,1,OTC,01/03/11,01:44:08,12.799,98.8,12.6,,0.1761,0.1368
ITEX1U,1,OTC,01/03/11,02:44:09,12.219,97.2,11.8,,0.1761,0.1368
ITEX1U,1,OTC,01/03/11,03:44:10,11.297,95.8,10.7,,0.1761,0.1361
ITEX1U,1,OTC,01/03/11,04:44:11,11.053,94.6,10.2,,0.1761,0.1361
ITEX1U,1,OTC,01/03/11,05:44:12,10.712,94.1,9.8,,0.1761,0.1361
ITEX1U,1,OTC,01/03/11,06:44:13,9.879,94,9,,0.1761,0.1354
ITEX1U,1,OTC,01/03/11,07:44:14,9.435,92.7,8.3,,0.1761,0.1354
ITEX1U,1,OTC,01/03/11,08:44:15,9.04,84.3,6.5,,0.1761,0.1354
ITEX1U,1,OTC,01/03/11,09:44:16,11.856,64.4,5.4,,0.1761,0.1347
ITEX1U,1,OTC,01/03/11,10:44:17,14.337,52.3,4.7,,0.1761,0.1347
ITEX1U,1,OTC,01/03/11,11:44:18,15.39,56.5,6.8,,0.1761,0.1347
ITEX1U,1,OTC,01/03/11,12:44:19,15.151,57.8,6.9,,0.1761,0.1347
ITEX1U,1,OTC,01/03/11,13:44:20,17.249,58.5,9.1,,0.1753,0.1347
ITEX1U,1,OTC,01/03/11,14:44:21,19.222,53.6,9.6,,0.1732,0.1339
ITEX1U,1,OTC,01/03/11,15:44:22,17.13,52.3,7.3,,0.1739,0.1332
ITEX1U,1,OTC,01/03/11,16:44:23,18.509,51.3,8.3,,0.1732,0.1325
ITEX1U,1,OTC,01/03/11,17:44:24,13.546,59.7,5.9,,0.1739,0.131
ITEX1U,1,OTC,01/03/11,18:44:25,11.807,60.7,4.5,,0.1732,0.1303
ITEX1U,1,OTC,01/03/11,19:44:26,4.947,74.5,0.8,,0.1732,0.1288
ITEX1U,1,OTC,01/03/11,20:44:27,1.913,88,0.1,,0.1724,0.1281
ITEX1U,1,OTC,01/03/11,21:44:28,0.051,92.5,-1,,0.1724,0.1274
ITEX1U,1,OTC,01/03/11,22:44:29,-0.619,93.6,-1.5,,0.1717,0.1267
ITEX1U,1,OTC,01/03/11,23:44:30,0.797,96.7,0.3,,0.1717,0.1267
ITEX1U,1,OTC,02/03/11,00:44:31,1.153,98.2,0.9,,0.1717,0.1267
ITEX1U,1,OTC,02/03/11,01:44:32,1.289,98.2,1,,0.1717,0.1267
ITEX1U,1,OTC,02/03/11,02:44:33,-1.355,94.7,-2.1,,0.1717,0.1259
ITEX1U,1,OTC,02/03/11,03:44:34,-2.946,91.6,-4.1,,0.1717,0.1252
ITEX1U,1,OTC,02/03/11,04:44:35,-3.716,90.8,-5,,0.171,0.1252
ITEX1U,1,OTC,02/03/11,05:44:36,-3.36,88.5,-4.9,,0.171,0.1252
ITEX1U,1,OTC,02/03/11,06:44:37,-2.391,90.5,-3.7,,0.171,0.1252
ITEX1U,1,OTC,02/03/11,07:44:38,2.956,92.6,1.9,,0.171,0.1252
ITEX1U,1,OTC,02/03/11,08:44:39,7.995,83.5,5.4,,0.171,0.1252
ITEX1U,1,OTC,02/03/11,09:44:40,10.736,80.1,7.5,,0.171,0.1267
ITEX1U,1,OTC,02/03/11,10:44:41,10.271,82.5,7.4,,0.1717,0.1267
ITEX1U,1,OTC,02/03/11,11:44:42,12.968,77.5,9.1,,0.1717,0.1267
ITEX1U,1,OTC,02/03/11,12:44:43,14.529,72.3,9.6,,0.1717,0.1281
ITEX1U,1,OTC,02/03/11,13:44:44,16.725,68.6,10.9,,0.1702,0.1281
ITEX1U,1,OTC,02/03/11,14:44:45,17.51,65.4,11,,0.1702,0.1281
ITEX1U,1,OTC,02/03/11,15:44:46,18.652,63.4,11.6,,0.171,0.1267
ITEX1U,1,OTC,02/03/11,16:44:47,18.033,59.8,10.1,,0.171,0.1259
ITEX1U,1,OTC,02/03/11,17:44:48,17.463,58.3,9.2,,0.1688,0.1252
ITEX1U,1,OTC,02/03/11,18:44:49,11.904,68.2,6.2,,0.1702,0.1238
ITEX1U,1,OTC,02/03/11,19:44:50,6.408,82.9,3.7,,0.1695,0.123
ITEX1U,1,OTC,02/03/11,20:44:51,4.792,93.9,3.9,,0.1695,0.1223
ITEX1U,1,OTC,02/03/11,21:44:52,3.009,95.1,2.3,,0.1695,0.1216
ITEX1U,1,OTC,02/03/11,22:44:53,1.913,96.3,1.4,,0.1688,0.1216
ITEX1U,1,OTC,02/03/11,23:44:54,2.77,97.5,2.4,,0.1688,0.1216
ITEX1U,1,OTC,03/03/11,00:44:55,2.101,99,2,,0.1688,0.1209
ITEX1U,1,OTC,03/03/11,01:44:56,2.983,94.1,2.1,,0.1688,0.1209
ITEX1U,1,OTC,03/03/11,02:44:57,3.38,87.7,1.5,,0.1688,0.1209
ITEX1U,1,OTC,03/03/11,03:44:58,3.801,85.8,1.6,,0.1688,0.1209
ITEX1U,1,OTC,03/03/11,04:44:59,3.538,91.7,2.3,,0.1688,0.1209
ITEX1U,1,OTC,03/03/11,05:45:00,3.722,84.6,1.4,,0.1688,0.1201
ITEX1U,1,OTC,03/03/11,06:45:01,3.67,86.9,1.7,,0.1681,0.1201
ITEX1U,1,OTC,03/03/11,07:45:02,5.668,81.6,2.8,,0.1681,0.1201
ITEX1U,1,OTC,03/03/11,08:45:03,8.916,59.3,1.4,,0.1681,0.1201
ITEX1U,1,OTC,03/03/11,09:45:04,11.394,47.5,0.6,,0.1681,0.1209
ITEX1U,1,OTC,03/03/11,10:45:05,12.775,40.6,-0.2,,0.1673,0.1201
ITEX1U,1,OTC,03/03/11,11:45:06,15.031,49.9,4.7,,0.1673,0.1209
ITEX1U,1,OTC,03/03/11,12:45:07,16.939,45.6,5.1,,0.1673,0.1209
ITEX1U,1,OTC,03/03/11,13:45:08,19.127,50,8.5,,0.1659,0.1209
ITEX1U,1,OTC,03/03/11,14:45:09,17.796,57.2,9.2,,0.1652,0.1209
ITEX1U,1,OTC,03/03/11,15:45:10,17.534,59.3,9.5,,0.1652,0.1194
ITEX1U,1,OTC,03/03/11,16:45:11,16.939,60.9,9.4,,0.1644,0.1187
ITEX1U,1,OTC,03/03/11,17:45:12,12.098,66.4,6,,0.1652,0.118
ITEX1U,1,OTC,03/03/11,18:45:13,7.494,80.9,4.4,,0.1644,0.1165
ITEX1U,1,OTC,03/03/11,19:45:14,6.051,91.9,4.8,,0.1644,0.1158
ITEX1U,1,OTC,03/03/11,20:45:15,4.766,95.3,4.1,,0.1644,0.115
ITEX1U,1,OTC,03/03/11,21:45:16,3.591,96.2,3,,0.1644,0.1143
ITEX1U,1,OTC,03/03/11,22:45:17,2.93,95.8,2.3,,0.1637,0.1143
ITEX1U,1,OTC,03/03/11,23:45:18,2.61,94.8,1.9,,0.1637,0.1136
ITEX1U,1,OTC,04/03/11,00:45:19,2.77,97.1,2.4,,0.1637,0.1136
ITEX1U,1,OTC,04/03/11,01:45:20,2.316,97.6,2,,0.1637,0.1136
ITEX1U,1,OTC,04/03/11,02:45:21,1.859,97.3,1.5,,0.163,0.1136
ITEX1U,1,OTC,04/03/11,03:45:22,2.128,89.4,0.6,,0.163,0.1129
ITEX1U,1,OTC,04/03/11,04:45:23,2.074,74.9,-1.9,,0.163,0.1129
