Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,3,CTL,08/02/11,06:35:49,-1.412,98.4,-1.6,,0.2414,0.2349
ITEX1U,3,CTL,08/02/11,07:35:50,6.661,98.2,6.4,,0.2414,0.2342
ITEX1U,3,CTL,08/02/11,08:35:51,13.93,74.4,9.5,,0.2414,0.2349
ITEX1U,3,CTL,08/02/11,09:35:52,17.724,59.9,9.9,,0.2414,0.2356
ITEX1U,3,CTL,08/02/11,10:35:53,21.915,46.2,9.9,,0.2414,0.2371
ITEX1U,3,CTL,08/02/11,11:35:54,22.681,46.5,10.6,,0.2422,0.2392
ITEX1U,3,CTL,08/02/11,12:35:55,23.905,49.6,12.7,,0.2422,0.2414
ITEX1U,3,CTL,08/02/11,13:35:56,24.968,47.1,12.9,,0.2422,0.2422
ITEX1U,3,CTL,08/02/11,14:35:57,24.267,53.9,14.4,,0.2422,0.2422
ITEX1U,3,CTL,08/02/11,15:35:58,21.39,60.5,13.5,,0.2414,0.2407
ITEX1U,3,CTL,08/02/11,16:35:59,20.65,62.7,13.3,,0.2407,0.2378
ITEX1U,3,CTL,08/02/11,17:36:00,17.653,64.9,11,,0.24,0.2349
ITEX1U,3,CTL,08/02/11,18:36:01,14.481,72.3,9.6,,0.2392,0.232
ITEX1U,3,CTL,08/02/11,19:36:02,8.469,85.5,6.2,,0.2385,0.2298
ITEX1U,3,CTL,08/02/11,20:36:03,5.179,95.6,4.5,,0.2378,0.2276
ITEX1U,3,CTL,08/02/11,21:36:04,6.839,99.1,6.7,,0.2371,0.2269
ITEX1U,3,CTL,08/02/11,22:36:05,6.102,99.6,6,,0.2371,0.2269
ITEX1U,3,CTL,08/02/11,23:36:06,2.477,99,2.3,,0.2356,0.2262
ITEX1U,3,CTL,09/02/11,00:36:07,1.67,94.7,0.9,,0.2356,0.2254
ITEX1U,3,CTL,09/02/11,01:36:08,3.696,78.7,0.3,,0.2356,0.2247
ITEX1U,3,CTL,09/02/11,02:36:09,-0.283,84.1,-2.6,,0.2349,0.224
ITEX1U,3,CTL,09/02/11,03:36:10,0.107,94.4,-0.6,,0.2349,0.224
ITEX1U,3,CTL,09/02/11,04:36:11,6.56,98.1,6.3,,0.2334,0.2233
ITEX1U,3,CTL,09/02/11,05:36:12,7.494,98.6,7.3,,0.2334,0.224
ITEX1U,3,CTL,09/02/11,06:36:13,6.611,99.8,6.6,,0.2334,0.2233
ITEX1U,3,CTL,09/02/11,07:36:14,10.345,100,10.4,,0.2334,0.2233
ITEX1U,3,CTL,09/02/11,08:36:15,14.337,94.9,13.5,,0.2327,0.224
ITEX1U,3,CTL,09/02/11,09:36:16,15.867,82.7,12.9,,0.2334,0.2254
ITEX1U,3,CTL,09/02/11,10:36:17,18.485,75.2,14,,0.2334,0.2262
ITEX1U,3,CTL,09/02/11,11:36:18,19.627,70.3,14.1,,0.2342,0.2276
ITEX1U,3,CTL,09/02/11,12:36:19,23.088,63.2,15.7,,0.2342,0.2298
ITEX1U,3,CTL,09/02/11,13:36:20,20.722,59.8,12.6,,0.2349,0.2291
ITEX1U,3,CTL,09/02/11,14:36:21,18.414,68.1,12.4,,0.2342,0.2269
ITEX1U,3,CTL,09/02/11,15:36:22,20.103,71,14.7,,0.2342,0.2254
ITEX1U,3,CTL,09/02/11,16:36:23,20.293,67.5,14.1,,0.2327,0.2262
ITEX1U,3,CTL,09/02/11,17:36:24,18.961,65.9,12.5,,0.2327,0.2247
ITEX1U,3,CTL,09/02/11,18:36:25,14.984,76.5,10.9,,0.232,0.2225
ITEX1U,3,CTL,09/02/11,19:36:26,13.233,85.9,10.9,,0.2313,0.2204
ITEX1U,3,CTL,09/02/11,20:36:27,11.71,92.2,10.5,,0.2305,0.2189
ITEX1U,3,CTL,09/02/11,21:36:28,9.657,94.8,8.9,,0.2313,0.2189
ITEX1U,3,CTL,09/02/11,22:36:29,7.645,98.4,7.4,,0.2305,0.2182
ITEX1U,3,CTL,09/02/11,23:36:30,9.657,99.8,9.6,,0.2305,0.2175
ITEX1U,3,CTL,10/02/11,00:36:31,9.928,99.7,9.9,,0.2298,0.2175
ITEX1U,3,CTL,10/02/11,01:36:32,9.952,97.3,9.6,,0.2291,0.2167
ITEX1U,3,CTL,10/02/11,02:36:33,9.854,97.1,9.4,,0.2291,0.2167
ITEX1U,3,CTL,10/02/11,03:36:34,9.657,97.9,9.4,,0.2291,0.2167
ITEX1U,3,CTL,10/02/11,04:36:35,9.485,98.2,9.2,,0.2291,0.216
ITEX1U,3,CTL,10/02/11,05:36:36,10.173,97.9,9.9,,0.2284,0.216
ITEX1U,3,CTL,10/02/11,06:36:37,9.435,97.8,9.1,,0.2291,0.216
ITEX1U,3,CTL,10/02/11,07:36:38,10.1,95.7,9.5,,0.2284,0.216
ITEX1U,3,CTL,10/02/11,08:36:39,13.978,89.8,12.3,,0.2276,0.216
ITEX1U,3,CTL,10/02/11,09:36:40,17.13,84.2,14.5,,0.2284,0.2167
ITEX1U,3,CTL,10/02/11,10:36:41,15.891,78.5,12.2,,0.2284,0.2182
ITEX1U,3,CTL,10/02/11,11:36:42,16.487,80.1,13.1,,0.2284,0.2182
ITEX1U,3,CTL,10/02/11,12:36:43,14.05,87.4,12,,0.2284,0.2182
ITEX1U,3,CTL,10/02/11,13:36:44,16.034,88,14.1,,0.2284,0.2182
ITEX1U,3,CTL,10/02/11,14:36:45,14.337,87.6,12.3,,0.2284,0.2182
ITEX1U,3,CTL,10/02/11,15:36:46,15.509,93.5,14.5,,0.2284,0.2175
ITEX1U,3,CTL,10/02/11,16:36:47,14.697,95.4,14,,0.2276,0.2167
ITEX1U,3,CTL,10/02/11,17:36:48,14.457,97,14,,0.2276,0.216
ITEX1U,3,CTL,10/02/11,18:36:49,13.762,98,13.5,,0.2276,0.216
ITEX1U,3,CTL,10/02/11,19:36:50,13.786,99.5,13.7,,0.2276,0.216
ITEX1U,3,CTL,10/02/11,20:36:51,13.882,99.8,13.9,,0.2269,0.2153
ITEX1U,3,CTL,10/02/11,21:36:52,14.002,99.8,14,,0.2269,0.2153
ITEX1U,3,CTL,10/02/11,22:36:53,13.81,100,13.8,,0.2291,0.2153
ITEX1U,3,CTL,10/02/11,23:36:54,13.762,100,13.8,,0.2291,0.2153
ITEX1U,3,CTL,11/02/11,00:36:55,13.882,100,13.9,,0.2291,0.2153
ITEX1U,3,CTL,11/02/11,01:36:56,13.93,100,13.9,,0.2291,0.2175
ITEX1U,3,CTL,11/02/11,02:36:57,13.57,100,13.6,,0.2298,0.2342
ITEX1U,3,CTL,11/02/11,03:36:58,13.233,100,13.2,,0.232,0.2654
ITEX1U,3,CTL,11/02/11,04:36:59,13.064,100,13.1,,0.2465,0.2777
ITEX1U,3,CTL,11/02/11,05:37:00,13.088,100,13.1,,0.2886,0.2806
ITEX1U,3,CTL,11/02/11,06:37:01,13.064,100,13.1,,0.3366,0.2974
ITEX1U,3,CTL,11/02/11,07:37:02,13.257,100,13.3,,0.3257,0.2944
ITEX1U,3,CTL,11/02/11,08:37:03,13.978,100,14,,0.3235,0.293
ITEX1U,3,CTL,11/02/11,09:37:04,14.768,100,14.8,,0.3112,0.2872
ITEX1U,3,CTL,11/02/11,10:37:05,14.745,100,14.8,,0.3388,0.2995
ITEX1U,3,CTL,11/02/11,11:37:06,15.055,100,15.1,,0.3112,0.2879
ITEX1U,3,CTL,11/02/11,12:37:07,15.031,100,15.1,,0.301,0.285
ITEX1U,3,CTL,11/02/11,13:37:08,15.318,100,15.3,,0.3656,0.3046
ITEX1U,3,CTL,11/02/11,14:37:09,14.625,100,14.6,,0.3322,0.2959
ITEX1U,3,CTL,11/02/11,15:37:10,15.079,100,15.1,,0.293,0.2806
ITEX1U,3,CTL,11/02/11,16:37:11,15.39,100,15.4,,0.3155,0.2952
ITEX1U,3,CTL,11/02/11,17:37:12,16.177,100,16.2,,0.2937,0.2828
ITEX1U,3,CTL,11/02/11,18:37:13,14.745,100,14.8,,0.2836,0.2763
ITEX1U,3,CTL,11/02/11,19:37:14,14.074,100,14.1,,0.2785,0.2734
ITEX1U,3,CTL,11/02/11,20:37:15,12.413,100,12.4,,0.2748,0.2712
ITEX1U,3,CTL,11/02/11,21:37:16,12.364,100,12.4,,0.2727,0.269
ITEX1U,3,CTL,11/02/11,22:37:17,12.195,100,12.2,,0.2705,0.2668
ITEX1U,3,CTL,11/02/11,23:37:18,12.389,100,12.4,,0.269,0.2661
ITEX1U,3,CTL,12/02/11,00:37:19,11.078,100,11.1,,0.2676,0.2647
ITEX1U,3,CTL,12/02/11,01:37:20,6.56,100,6.6,,0.2661,0.2639
ITEX1U,3,CTL,12/02/11,02:37:21,10.394,100,10.4,,0.2654,0.2625
ITEX1U,3,CTL,12/02/11,03:37:22,11.734,100,11.7,,0.2639,0.2618
ITEX1U,3,CTL,12/02/11,04:37:23,10.81,100,10.8,,0.2632,0.2618
ITEX1U,3,CTL,12/02/11,05:37:24,9.706,100,9.7,,0.2632,0.2603
ITEX1U,3,CTL,12/02/11,06:37:25,8.792,100,8.8,,0.2625,0.2603
ITEX1U,3,CTL,12/02/11,07:37:26,9.089,100,9.1,,0.2618,0.2596
ITEX1U,3,CTL,12/02/11,08:37:27,10.834,100,10.8,,0.2618,0.2596
ITEX1U,3,CTL,12/02/11,09:37:28,12.05,100,12.1,,0.2618,0.261
ITEX1U,3,CTL,12/02/11,10:37:29,14.385,100,14.4,,0.261,0.261
ITEX1U,3,CTL,12/02/11,11:37:30,19.318,98,19,,0.261,0.2632
ITEX1U,3,CTL,12/02/11,12:37:31,19.888,83.8,17.1,,0.2618,0.2639
ITEX1U,3,CTL,12/02/11,13:37:32,21.127,76.1,16.8,,0.261,0.2618
ITEX1U,3,CTL,12/02/11,14:37:33,18.818,69.8,13.2,,0.2603,0.261
ITEX1U,3,CTL,12/02/11,15:37:34,19.365,73.1,14.4,,0.2596,0.2589
ITEX1U,3,CTL,12/02/11,16:37:35,17.796,76.6,13.6,,0.2581,0.2567
ITEX1U,3,CTL,12/02/11,17:37:36,16.058,79.6,12.5,,0.2567,0.2552
ITEX1U,3,CTL,12/02/11,18:37:37,14.409,86.5,12.2,,0.256,0.2538
ITEX1U,3,CTL,12/02/11,19:37:38,13.112,92,11.9,,0.2552,0.2523
ITEX1U,3,CTL,12/02/11,20:37:39,10.492,96.4,10,,0.2545,0.2509
ITEX1U,3,CTL,12/02/11,21:37:40,10.271,98.1,10,,0.2538,0.2501
ITEX1U,3,CTL,12/02/11,22:37:41,9.756,99.3,9.7,,0.2538,0.2494
ITEX1U,3,CTL,12/02/11,23:37:42,9.879,99.9,9.9,,0.253,0.2487
ITEX1U,3,CTL,13/02/11,00:37:43,9.657,100,9.7,,0.2523,0.2487
ITEX1U,3,CTL,13/02/11,01:37:44,9.386,100,9.4,,0.2523,0.248
ITEX1U,3,CTL,13/02/11,02:37:45,8.866,100,8.9,,0.2516,0.248
ITEX1U,3,CTL,13/02/11,03:37:46,4.792,99.6,4.7,,0.2516,0.2472
ITEX1U,3,CTL,13/02/11,04:37:47,2.45,100,2.4,,0.2501,0.2465
ITEX1U,3,CTL,13/02/11,05:37:48,0.218,100,0.2,,0.2494,0.2451
ITEX1U,3,CTL,13/02/11,06:37:49,-0.451,100,-0.4,,0.2487,0.2451
ITEX1U,3,CTL,13/02/11,07:37:50,5.847,100,5.9,,0.2487,0.2443
ITEX1U,3,CTL,13/02/11,08:37:51,11.565,90.5,10.1,,0.248,0.2443
ITEX1U,3,CTL,13/02/11,09:37:52,18.176,67.4,12.1,,0.248,0.2451
ITEX1U,3,CTL,13/02/11,10:37:53,21.533,51.5,11.1,,0.2487,0.2472
ITEX1U,3,CTL,13/02/11,11:37:54,24.315,53.1,14.2,,0.2487,0.2494
ITEX1U,3,CTL,13/02/11,12:37:55,23.593,63.5,16.3,,0.2494,0.2516
ITEX1U,3,CTL,13/02/11,13:37:56,24.992,59.9,16.7,,0.2494,0.2516
ITEX1U,3,CTL,13/02/11,14:37:57,25.647,49.6,14.3,,0.2494,0.2509
ITEX1U,3,CTL,13/02/11,15:37:58,23.905,49.6,12.7,,0.2487,0.2494
ITEX1U,3,CTL,13/02/11,16:37:59,23.136,47.2,11.3,,0.248,0.2465
ITEX1U,3,CTL,13/02/11,17:38:00,19.555,37.8,4.8,,0.2465,0.2436
ITEX1U,3,CTL,13/02/11,18:38:01,15.151,49.4,4.6,,0.2458,0.2407
ITEX1U,3,CTL,13/02/11,19:38:02,8.841,85.1,6.5,,0.2451,0.2385
ITEX1U,3,CTL,13/02/11,20:38:03,6.408,96.5,5.9,,0.2436,0.2371
ITEX1U,3,CTL,13/02/11,21:38:04,4.428,98.2,4.2,,0.2429,0.2356
ITEX1U,3,CTL,13/02/11,22:38:05,3.749,96.1,3.2,,0.2422,0.2349
ITEX1U,3,CTL,13/02/11,23:38:06,3.512,70.2,-1.4,,0.2422,0.2342
ITEX1U,3,CTL,14/02/11,00:38:07,4.246,57.8,-3.3,,0.2414,0.2334
ITEX1U,3,CTL,14/02/11,01:38:08,3.195,56.5,-4.6,,0.2407,0.2334
ITEX1U,3,CTL,14/02/11,02:38:09,3.354,43.8,-7.7,,0.24,0.2327
ITEX1U,3,CTL,14/02/11,03:38:10,-0.423,59.7,-7.2,,0.2392,0.232
ITEX1U,3,CTL,14/02/11,04:38:11,-0.563,90.8,-1.8,,0.2392,0.232
ITEX1U,3,CTL,14/02/11,05:38:12,-0.76,95.1,-1.4,,0.2385,0.2313
ITEX1U,3,CTL,14/02/11,06:38:13,-0.199,96.9,-0.6,,0.2385,0.2313
ITEX1U,3,CTL,14/02/11,07:38:14,8.916,92,7.7,,0.2385,0.2305
ITEX1U,3,CTL,14/02/11,08:38:15,16.796,59.6,8.9,,0.2378,0.2305
ITEX1U,3,CTL,14/02/11,09:38:16,20.436,52.5,10.4,,0.2385,0.232
ITEX1U,3,CTL,14/02/11,10:38:17,23.497,47.6,11.7,,0.2385,0.2334
ITEX1U,3,CTL,14/02/11,11:38:18,25.016,49.5,13.7,,0.2392,0.2356
ITEX1U,3,CTL,14/02/11,12:38:19,24.581,49.1,13.2,,0.2392,0.2378
ITEX1U,3,CTL,14/02/11,13:38:20,23.497,55.3,14,,0.2392,0.2385
ITEX1U,3,CTL,14/02/11,14:38:21,23.4,55,13.9,,0.2392,0.2378
ITEX1U,3,CTL,14/02/11,15:38:22,22.609,54.3,12.9,,0.2392,0.2363
ITEX1U,3,CTL,14/02/11,16:38:23,21.008,54.2,11.4,,0.2378,0.2334
ITEX1U,3,CTL,14/02/11,17:38:24,19.698,56.6,10.9,,0.2371,0.2298
ITEX1U,3,CTL,14/02/11,18:38:25,16.534,64.8,9.9,,0.2371,0.2262
ITEX1U,3,CTL,14/02/11,19:38:26,11.248,81.2,8.2,,0.2356,0.224
ITEX1U,3,CTL,14/02/11,20:38:27,8.444,94.5,7.6,,0.2349,0.2225
ITEX1U,3,CTL,14/02/11,21:38:28,4.61,96.8,4.1,,0.2342,0.2211
ITEX1U,3,CTL,14/02/11,22:38:29,3.274,98.5,3.1,,0.2342,0.2204
ITEX1U,3,CTL,14/02/11,23:38:30,6.99,100,7,,0.2334,0.2204
ITEX1U,3,CTL,15/02/11,00:38:31,3.248,99.5,3.2,,0.2327,0.2196
ITEX1U,3,CTL,15/02/11,01:38:32,1.697,99.4,1.6,,0.2327,0.2189
ITEX1U,3,CTL,15/02/11,02:38:33,0.687,99.5,0.6,,0.232,0.2182
ITEX1U,3,CTL,15/02/11,03:38:34,1.371,99.9,1.4,,0.232,0.2182
ITEX1U,3,CTL,15/02/11,04:38:35,0.989,100,1,,0.232,0.2182
ITEX1U,3,CTL,15/02/11,05:38:36,0.356,100,0.4,,0.2313,0.2182
ITEX1U,3,CTL,15/02/11,06:38:37,1.534,100,1.5,,0.2313,0.2175
ITEX1U,3,CTL,15/02/11,07:38:38,8.941,100,9,,0.2313,0.2175
ITEX1U,3,CTL,15/02/11,08:38:39,14.84,96.7,14.3,,0.2305,0.2182
ITEX1U,3,CTL,15/02/11,09:38:40,19.46,78.6,15.7,,0.2313,0.2189
ITEX1U,3,CTL,15/02/11,10:38:41,21.652,56.2,12.6,,0.2313,0.2204
ITEX1U,3,CTL,15/02/11,11:38:42,21.199,44.4,8.6,,0.232,0.2218
ITEX1U,3,CTL,15/02/11,12:38:43,19.389,63.3,12.3,,0.232,0.2218
ITEX1U,3,CTL,15/02/11,13:38:44,18.176,68.3,12.3,,0.2313,0.2211
ITEX1U,3,CTL,15/02/11,14:38:45,17.415,72.1,12.4,,0.2313,0.2211
ITEX1U,3,CTL,15/02/11,15:38:46,21.604,73.6,16.7,,0.2313,0.2211
ITEX1U,3,CTL,15/02/11,16:38:47,16.082,70.2,10.7,,0.2305,0.2211
ITEX1U,3,CTL,15/02/11,17:38:48,17.225,71.4,12,,0.2313,0.2189
ITEX1U,3,CTL,15/02/11,18:38:49,14.17,66.3,8,,0.2298,0.2167
ITEX1U,3,CTL,15/02/11,19:38:50,12.292,78.9,8.7,,0.2298,0.2153
ITEX1U,3,CTL,15/02/11,20:38:51,7.77,88.2,5.9,,0.2291,0.2138
ITEX1U,3,CTL,15/02/11,21:38:52,8.717,96.4,8.2,,0.2284,0.2131
ITEX1U,3,CTL,15/02/11,22:38:53,10.345,99.6,10.3,,0.2284,0.2124
ITEX1U,3,CTL,15/02/11,23:38:54,10.296,98.9,10.1,,0.2276,0.2124
ITEX1U,3,CTL,16/02/11,00:38:55,9.78,99,9.6,,0.2284,0.2116
ITEX1U,3,CTL,16/02/11,01:38:56,10.124,99.7,10.1,,0.2276,0.2116
ITEX1U,3,CTL,16/02/11,02:38:57,9.879,100,9.9,,0.2276,0.2116
ITEX1U,3,CTL,16/02/11,03:38:58,10.687,100,10.7,,0.2276,0.2116
ITEX1U,3,CTL,16/02/11,04:38:59,10.173,100,10.2,,0.2276,0.2116
ITEX1U,3,CTL,16/02/11,05:39:00,9.952,100,10,,0.2269,0.2116
ITEX1U,3,CTL,16/02/11,06:39:01,9.952,100,10,,0.2269,0.2116
ITEX1U,3,CTL,16/02/11,07:39:02,10.712,100,10.7,,0.2269,0.2116
ITEX1U,3,CTL,16/02/11,08:39:03,12.05,98.9,11.9,,0.2276,0.2116
ITEX1U,3,CTL,16/02/11,09:39:04,14.098,97.5,13.7,,0.2276,0.2131
ITEX1U,3,CTL,16/02/11,10:39:05,15.031,93.5,14,,0.2276,0.2138
ITEX1U,3,CTL,16/02/11,11:39:06,15.414,91.9,14.1,,0.2284,0.2146
ITEX1U,3,CTL,16/02/11,12:39:07,13.112,94.4,12.2,,0.2284,0.2146
ITEX1U,3,CTL,16/02/11,13:39:08,15.175,95.6,14.5,,0.2284,0.2146
ITEX1U,3,CTL,16/02/11,14:39:09,14.074,90.5,12.6,,0.2284,0.2153
ITEX1U,3,CTL,16/02/11,15:39:10,12.775,93,11.7,,0.2284,0.2153
ITEX1U,3,CTL,16/02/11,16:39:11,14.122,94.3,13.2,,0.2276,0.2146
ITEX1U,3,CTL,16/02/11,17:39:12,14.266,92.2,13,,0.2284,0.2153
ITEX1U,3,CTL,16/02/11,18:39:13,13.281,90.6,11.8,,0.2276,0.2146
ITEX1U,3,CTL,16/02/11,19:39:14,11.419,93,10.3,,0.2276,0.2138
ITEX1U,3,CTL,16/02/11,20:39:15,7.645,96.5,7.1,,0.2276,0.2138
ITEX1U,3,CTL,16/02/11,21:39:16,7.87,99.7,7.8,,0.2269,0.2124
ITEX1U,3,CTL,16/02/11,22:39:17,5.821,100,5.8,,0.2269,0.2124
ITEX1U,3,CTL,16/02/11,23:39:18,10.516,100,10.5,,0.2262,0.2116
ITEX1U,3,CTL,17/02/11,00:39:19,10.761,100,10.8,,0.2269,0.2116
ITEX1U,3,CTL,17/02/11,01:39:20,10.858,100,10.9,,0.2269,0.2116
ITEX1U,3,CTL,17/02/11,02:39:21,11.127,100,11.1,,0.2269,0.2116
ITEX1U,3,CTL,17/02/11,03:39:22,11.297,100,11.3,,0.2269,0.2116
ITEX1U,3,CTL,17/02/11,04:39:23,11.224,100,11.2,,0.2276,0.2116
ITEX1U,3,CTL,17/02/11,05:39:24,11.589,100,11.6,,0.2276,0.2116
ITEX1U,3,CTL,17/02/11,06:39:25,11.71,100,11.7,,0.2276,0.2116
ITEX1U,3,CTL,17/02/11,07:39:26,12.074,100,12.1,,0.2298,0.216
ITEX1U,3,CTL,17/02/11,08:39:27,13.329,100,13.3,,0.2298,0.2233
ITEX1U,3,CTL,17/02/11,09:39:28,13.546,100,13.6,,0.2298,0.2305
ITEX1U,3,CTL,17/02/11,10:39:29,15.294,100,15.3,,0.2305,0.2356
ITEX1U,3,CTL,17/02/11,11:39:30,18.343,98.5,18.1,,0.2313,0.2407
ITEX1U,3,CTL,17/02/11,12:39:31,18.271,89.4,16.5,,0.232,0.2436
ITEX1U,3,CTL,17/02/11,13:39:32,14.242,93.6,13.2,,0.2342,0.2436
ITEX1U,3,CTL,17/02/11,14:39:33,16.844,99.3,16.8,,0.3046,0.285
ITEX1U,3,CTL,17/02/11,15:39:34,14.577,99.6,14.5,,0.3199,0.293
ITEX1U,3,CTL,17/02/11,16:39:35,15.079,99.7,15.1,,0.2988,0.2836
ITEX1U,3,CTL,17/02/11,17:39:36,15.819,99.1,15.7,,0.2865,0.2777
ITEX1U,3,CTL,17/02/11,18:39:37,13.834,99.6,13.8,,0.2799,0.2734
ITEX1U,3,CTL,17/02/11,19:39:38,11.783,100,11.8,,0.2763,0.2705
ITEX1U,3,CTL,17/02/11,20:39:39,11.005,100,11,,0.2734,0.2683
ITEX1U,3,CTL,17/02/11,21:39:40,10.736,100,10.7,,0.2712,0.2668
ITEX1U,3,CTL,17/02/11,22:39:41,10.638,100,10.7,,0.2698,0.2654
ITEX1U,3,CTL,17/02/11,23:39:42,10.492,100,10.5,,0.2683,0.2647
ITEX1U,3,CTL,18/02/11,00:39:43,10.492,100,10.5,,0.2668,0.2639
ITEX1U,3,CTL,18/02/11,01:39:44,10.271,100,10.3,,0.2661,0.2625
ITEX1U,3,CTL,18/02/11,02:39:45,10.124,100,10.1,,0.2647,0.2618
ITEX1U,3,CTL,18/02/11,03:39:46,9.854,100,9.9,,0.2639,0.261
ITEX1U,3,CTL,18/02/11,04:39:47,10.001,100,10,,0.2632,0.2603
ITEX1U,3,CTL,18/02/11,05:39:48,9.928,100,9.9,,0.2625,0.2603
ITEX1U,3,CTL,18/02/11,06:39:49,10.001,100,10,,0.2618,0.2596
ITEX1U,3,CTL,18/02/11,07:39:50,10.345,100,10.4,,0.261,0.2589
ITEX1U,3,CTL,18/02/11,08:39:51,11.686,100,11.7,,0.261,0.2589
ITEX1U,3,CTL,18/02/11,09:39:52,13.954,100,14,,0.2603,0.2589
ITEX1U,3,CTL,18/02/11,10:39:53,14.409,100,14.4,,0.2596,0.2596
ITEX1U,3,CTL,18/02/11,11:39:54,15.247,99.4,15.2,,0.2596,0.261
ITEX1U,3,CTL,18/02/11,12:39:55,19.532,95.5,18.8,,0.2603,0.261
ITEX1U,3,CTL,18/02/11,13:39:56,19.127,85.5,16.7,,0.2603,0.2618
ITEX1U,3,CTL,18/02/11,14:39:57,18.533,74.9,14,,0.2596,0.2603
ITEX1U,3,CTL,18/02/11,15:39:58,17.225,74,12.6,,0.2589,0.2589
ITEX1U,3,CTL,18/02/11,16:39:59,22.681,69.3,16.8,,0.2574,0.2574
ITEX1U,3,CTL,18/02/11,17:40:00,16.415,71,11.2,,0.2574,0.2567
ITEX1U,3,CTL,18/02/11,18:40:01,15.103,80.6,11.8,,0.256,0.2545
ITEX1U,3,CTL,18/02/11,19:40:02,13.834,84.9,11.4,,0.2552,0.253
ITEX1U,3,CTL,18/02/11,20:40:03,13.69,85.5,11.3,,0.2545,0.2523
ITEX1U,3,CTL,18/02/11,21:40:04,12.461,94.9,11.7,,0.2552,0.2516
ITEX1U,3,CTL,18/02/11,22:40:05,12.147,98.7,12,,0.256,0.2676
ITEX1U,3,CTL,18/02/11,23:40:06,12.823,99.4,12.7,,0.2625,0.2748
ITEX1U,3,CTL,19/02/11,00:40:07,13.016,100,13,,0.2668,0.2748
ITEX1U,3,CTL,19/02/11,01:40:08,13.088,100,13.1,,0.2792,0.2836
ITEX1U,3,CTL,19/02/11,02:40:09,13.666,100,13.7,,0.3112,0.2915
ITEX1U,3,CTL,19/02/11,03:40:10,14.17,100,14.2,,0.2952,0.2836
ITEX1U,3,CTL,19/02/11,04:40:11,14.337,100,14.4,,0.2981,0.2857
ITEX1U,3,CTL,19/02/11,05:40:12,14.218,100,14.2,,0.3395,0.2988
ITEX1U,3,CTL,19/02/11,06:40:13,14.146,100,14.2,,0.3358,0.2981
ITEX1U,3,CTL,19/02/11,07:40:14,13.834,100,13.9,,0.3402,0.3003
ITEX1U,3,CTL,19/02/11,08:40:15,14.361,100,14.4,,0.354,0.3046
ITEX1U,3,CTL,19/02/11,09:40:16,14.864,100,14.9,,0.3751,0.3148
ITEX1U,3,CTL,19/02/11,10:40:17,15.199,100,15.2,,0.3191,0.2952
ITEX1U,3,CTL,19/02/11,11:40:18,15.175,100,15.2,,0.3743,0.317
ITEX1U,3,CTL,19/02/11,12:40:19,15.223,100,15.2,,0.3148,0.2937
ITEX1U,3,CTL,19/02/11,13:40:20,14.29,100,14.3,,0.2988,0.2872
ITEX1U,3,CTL,19/02/11,14:40:21,15.819,100,15.8,,0.2865,0.2814
ITEX1U,3,CTL,19/02/11,15:40:22,14.816,97.4,14.4,,0.2806,0.2785
ITEX1U,3,CTL,19/02/11,16:40:23,15.175,90.8,13.7,,0.277,0.2756
ITEX1U,3,CTL,19/02/11,17:40:24,15.485,84.9,13,,0.2741,0.2734
ITEX1U,3,CTL,19/02/11,18:40:25,12.461,89.1,10.7,,0.2727,0.2712
ITEX1U,3,CTL,19/02/11,19:40:26,11.419,94.6,10.6,,0.2698,0.269
ITEX1U,3,CTL,19/02/11,20:40:27,10.98,97.6,10.6,,0.2683,0.2668
ITEX1U,3,CTL,19/02/11,21:40:28,10.32,99,10.2,,0.2676,0.2661
ITEX1U,3,CTL,19/02/11,22:40:29,10.541,99.4,10.5,,0.2661,0.2654
ITEX1U,3,CTL,19/02/11,23:40:30,9.756,99,9.6,,0.2654,0.2647
ITEX1U,3,CTL,20/02/11,00:40:31,9.928,99.9,9.9,,0.2639,0.2639
ITEX1U,3,CTL,20/02/11,01:40:32,9.78,100,9.8,,0.2639,0.2632
ITEX1U,3,CTL,20/02/11,02:40:33,9.287,99.8,9.3,,0.2632,0.2625
ITEX1U,3,CTL,20/02/11,03:40:34,9.089,99.9,9.1,,0.2625,0.2625
ITEX1U,3,CTL,20/02/11,04:40:35,8.717,100,8.7,,0.2618,0.261
ITEX1U,3,CTL,20/02/11,05:40:36,8.817,100,8.8,,0.261,0.261
ITEX1U,3,CTL,20/02/11,06:40:37,8.494,100,8.5,,0.2603,0.2603
ITEX1U,3,CTL,20/02/11,07:40:38,9.485,98.9,9.3,,0.2603,0.2596
ITEX1U,3,CTL,20/02/11,08:40:39,10.001,95.6,9.3,,0.2596,0.2596
ITEX1U,3,CTL,20/02/11,09:40:40,12.654,89.4,11,,0.2589,0.2603
ITEX1U,3,CTL,20/02/11,10:40:41,13.69,80.5,10.4,,0.2589,0.2603
ITEX1U,3,CTL,20/02/11,11:40:42,15.533,77.5,11.6,,0.2589,0.2603
ITEX1U,3,CTL,20/02/11,12:40:43,15.27,71.6,10.2,,0.2581,0.261
ITEX1U,3,CTL,20/02/11,13:40:44,16.749,72.3,11.8,,0.2581,0.261
