Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m^3/m^3 (SEN S/N: 4650904)"
02/02/12,21:59:40,9.114,96.7,8.6,12.678,0.0446,0.09731
02/02/12,22:59:41,8.742,96.5,8.2,12.122,0.0446,0.09731
02/02/12,23:59:42,8.07,95.6,7.4,11.516,0.0439,0.09731
03/02/12,00:59:43,8.295,97.1,7.9,10.932,0.0439,0.09731
03/02/12,01:59:44,7.895,97.1,7.5,10.761,0.0439,0.09731
03/02/12,02:59:45,7.97,97.3,7.6,10.565,0.0439,0.09788
03/02/12,03:59:46,7.519,97.5,7.2,10.345,0.0439,0.09788
03/02/12,04:59:47,8.344,98.4,8.1,10.124,0.0439,0.09788
03/02/12,05:59:48,7.845,98.6,7.6,10.222,0.0439,0.09846
03/02/12,06:59:49,7.217,98.2,7,9.485,0.0446,0.09846
03/02/12,07:59:50,8.045,98.8,7.9,9.262,0.0439,0.09846
03/02/12,08:59:51,17.986,92.8,16.8,10.026,0.0446,0.0996
03/02/12,09:59:52,22.968,63.3,15.6,12.799,0.0446,0.10017
03/02/12,10:59:53,25.38,53.7,15.3,16.201,0.0453,0.10017
03/02/12,11:59:54,22.513,52.3,12.3,20.674,0.0468,0.10017
03/02/12,12:59:55,25.55,55.2,15.9,25.914,0.0475,0.10017
03/02/12,13:59:56,26.353,61.4,18.4,25.258,0.0475,0.10074
03/02/12,14:59:57,23.424,55.3,14,27.702,0.049,0.10131
03/02/12,15:59:58,20.007,62.8,12.7,22.513,0.0482,0.10245
03/02/12,16:59:59,18.509,69.2,12.8,20.865,0.0475,0.10245
03/02/12,18:00:00,15.199,70.8,9.9,20.388,0.0475,0.10245
03/02/12,19:00:01,14.433,75.3,10.1,18.913,0.0475,0.10245
03/02/12,20:00:02,12.461,81.4,9.4,16.63,0.046,0.10188
03/02/12,21:00:03,10.149,90.8,8.7,14.122,0.0453,0.10303
03/02/12,22:00:04,10.736,97.5,10.4,13.69,0.0446,0.10303
03/02/12,23:00:05,10.712,97.3,10.3,13.522,0.0439,0.10303
04/02/12,00:00:06,10.149,95.9,9.5,13.064,0.0439,0.10303
04/02/12,01:00:07,7.192,92.8,6.1,11.467,0.0431,0.10188
04/02/12,02:00:08,3.617,92,2.4,9.682,0.0431,0.10245
04/02/12,03:00:09,2.477,93.3,1.5,8.22,0.0431,0.10188
04/02/12,04:00:10,2.209,96.7,1.7,7.419,0.0431,0.10188
04/02/12,05:00:11,3.116,98,2.8,6.839,0.0431,0.10188
04/02/12,06:00:12,4.063,99.9,4.1,6.611,0.0439,0.10303
04/02/12,07:00:13,4.298,99.4,4.2,6.585,0.0439,0.10303
04/02/12,08:00:14,13.016,92.3,11.8,7.97,0.0439,0.1036
04/02/12,09:00:15,15.461,76.7,11.4,10.394,0.0446,0.1036
04/02/12,10:00:16,19.651,61.7,12.1,12.751,0.0446,0.1036
04/02/12,11:00:17,23.064,57.1,14.1,15.867,0.0446,0.1036
04/02/12,12:00:18,24.243,55.3,14.7,20.317,0.0453,0.10245
04/02/12,13:00:19,26.793,49.6,15.4,30.192,0.0475,0.1036
04/02/12,14:00:20,25.404,51,14.6,29.49,0.0475,0.10303
04/02/12,15:00:21,20.555,54,10.9,29.365,0.049,0.1036
04/02/12,16:00:22,18.557,70.9,13.2,23.497,0.049,0.10417
04/02/12,17:00:23,24.629,61.1,16.7,27.628,0.0504,0.10417
04/02/12,18:00:24,22.13,59.1,13.8,25.55,0.0519,0.10531
04/02/12,19:00:25,17.439,55.5,8.5,21.437,0.0511,0.10531
04/02/12,20:00:26,13.281,66.6,7.2,17.915,0.0497,0.10588
04/02/12,21:00:27,8.618,82.7,5.9,14.721,0.0475,0.10588
04/02/12,22:00:28,9.41,92.5,8.3,12.944,0.046,0.10588
04/02/12,23:00:29,7.419,91.7,6.2,12.122,0.0453,0.10531
05/02/12,00:00:30,7.192,94.1,6.3,11.248,0.0439,0.10531
05/02/12,01:00:31,5.949,94.2,5.1,10.149,0.0439,0.10474
05/02/12,02:00:32,7.015,97.9,6.7,9.682,0.0439,0.10474
05/02/12,03:00:33,8.27,96.5,7.8,9.706,0.0431,0.10531
05/02/12,04:00:34,10.1,92.7,9,10.614,0.0439,0.10474
05/02/12,05:00:35,9.756,90.2,8.2,10.687,0.0439,0.10474
05/02/12,06:00:36,9.583,90.4,8.1,10.565,0.0439,0.10474
05/02/12,07:00:37,11.321,86.6,9.2,10.785,0.0439,0.10474
05/02/12,08:00:38,13.618,79.4,10.1,11.88,0.0439,0.10474
05/02/12,09:00:39,12.92,78.7,9.3,12.823,0.0439,0.10474
05/02/12,10:00:40,19.318,70,13.7,15.223,0.0439,0.10531
05/02/12,11:00:41,15.175,73.9,10.6,16.368,0.0446,0.10531
05/02/12,12:00:42,16.034,74.4,11.5,18.129,0.046,0.10645
05/02/12,13:00:43,20.531,67.5,14.3,25.186,0.046,0.10531
05/02/12,14:00:44,18.842,65,12.1,31.535,0.0482,0.10531
05/02/12,15:00:45,19.318,68,13.3,29.365,0.0497,0.10645
05/02/12,16:00:46,15.867,65.6,9.5,31.103,0.0526,0.10645
05/02/12,17:00:47,15.772,75.1,11.4,20.889,0.0511,0.1076
05/02/12,18:00:48,13.546,79.5,10.1,18.438,0.049,0.1076
05/02/12,19:00:49,12.243,98.8,12.1,14.505,0.0446,0.10474
05/02/12,20:00:50,10.467,100,10.5,14.194,0.0431,0.10474
05/02/12,21:00:51,8.99,100,9,13.088,0.0424,0.1036
05/02/12,22:00:52,5.642,99.8,5.6,12.243,0.0417,0.1036
05/02/12,23:00:53,3.38,97.2,3,10.541,0.041,0.10303
06/02/12,00:00:54,3.459,95.2,2.8,9.287,0.0402,0.1036
06/02/12,01:00:55,3.617,94.4,2.8,8.319,0.0402,0.10303
06/02/12,02:00:56,2.61,94.1,1.8,7.494,0.0402,0.10303
06/02/12,03:00:57,0.852,98,0.6,6.357,0.0402,0.10303
06/02/12,04:00:58,1.507,98.3,1.3,5.591,0.0402,0.10303
06/02/12,05:00:59,1.615,93.6,0.7,5.616,0.041,0.10303
06/02/12,06:01:00,-0.817,97,-1.2,4.921,0.041,0.10303
06/02/12,07:01:01,-0.283,98.7,-0.5,4.141,0.041,0.10303
06/02/12,08:01:02,6.712,95.5,6,4.895,0.0417,0.10303
06/02/12,09:01:03,12.268,77.1,8.4,6.788,0.0424,0.10303
06/02/12,10:01:04,15.7,63.8,8.9,9.287,0.0424,0.10417
06/02/12,11:01:05,16.534,58.9,8.5,12.606,0.0431,0.10417
06/02/12,12:01:06,17.819,63.8,10.9,17.605,0.0439,0.10303
06/02/12,13:01:07,18.438,62.9,11.3,28.122,0.0446,0.10303
06/02/12,14:01:08,21.246,60.3,13.3,32.484,0.0453,0.1036
06/02/12,15:01:09,20.246,58,11.7,34.334,0.0497,0.10474
06/02/12,16:01:10,18.937,58.1,10.5,33.365,0.0519,0.10588
06/02/12,17:01:11,18.604,57.3,10,29.69,0.0533,0.10531
06/02/12,18:01:12,17.415,56.9,8.8,24.46,0.0533,0.10588
06/02/12,19:01:13,13.834,66.4,7.7,19.96,0.0511,0.10645
06/02/12,20:01:14,10.98,75.7,6.9,16.606,0.049,0.10645
06/02/12,21:01:15,6.153,84.3,3.7,13.401,0.0468,0.10588
06/02/12,22:01:16,4.844,90.8,3.5,10.785,0.0453,0.10588
06/02/12,23:01:17,6.484,96.7,6,10.687,0.0446,0.10531
07/02/12,00:01:18,6.687,96,6.1,10.932,0.0439,0.10531
07/02/12,01:01:19,4.61,93.8,3.7,10.149,0.0431,0.10417
07/02/12,02:01:20,5.924,96.9,5.5,9.756,0.0424,0.10417
07/02/12,03:01:21,4.844,96.4,4.3,9.534,0.0424,0.10417
07/02/12,04:01:22,0.715,92.1,-0.4,7.293,0.0417,0.10417
07/02/12,05:01:23,-0.143,92.8,-1.2,6.026,0.041,0.10417
07/02/12,06:01:24,-0.62,92.7,-1.7,5.308,0.041,0.10417
07/02/12,07:01:25,-0.423,93.7,-1.3,4.818,0.0417,0.10417
07/02/12,08:01:26,7.116,98.3,6.9,6.484,0.0424,0.10417
07/02/12,09:01:27,14.577,88.6,12.7,9.188,0.0431,0.10474
07/02/12,10:01:28,14.84,74,10.3,11.443,0.0431,0.10474
07/02/12,11:01:29,17.653,65.3,11.1,14.05,0.0439,0.10417
07/02/12,12:01:30,18.723,62.1,11.3,18.866,0.0439,0.1036
07/02/12,13:01:31,18.747,62.1,11.4,26.793,0.0453,0.10474
07/02/12,14:01:32,20.698,60,12.7,29.941,0.0453,0.10417
07/02/12,15:01:33,20.388,60.5,12.5,28.568,0.0475,0.10474
07/02/12,16:01:34,14.625,66.6,8.5,20.865,0.0475,0.10588
07/02/12,17:01:35,18.818,68.5,12.9,19.77,0.046,0.10531
07/02/12,18:01:36,14.074,65.7,7.8,19.912,0.046,0.10531
07/02/12,19:01:37,11.2,82.8,8.4,16.677,0.0446,0.10531
07/02/12,20:01:38,9.089,90.3,7.6,14.721,0.0431,0.10588
07/02/12,21:01:39,7.82,95.6,7.2,13.209,0.0431,0.10588
07/02/12,22:01:40,7.116,97.6,6.8,12.34,0.0424,0.10588
07/02/12,23:01:41,6.788,98,6.5,11.662,0.041,0.10531
08/02/12,00:01:42,6.585,98.5,6.4,11.2,0.041,0.10531
08/02/12,01:01:43,6.281,98.8,6.1,10.858,0.041,0.10531
08/02/12,02:01:44,5.975,99,5.8,10.516,0.0402,0.10531
08/02/12,03:01:45,6.051,99.2,5.9,10.222,0.041,0.10531
08/02/12,04:01:46,6.204,99,6.1,10.001,0.0402,0.10474
08/02/12,05:01:47,6.153,98.5,5.9,9.756,0.0402,0.10474
08/02/12,06:01:48,6,98.7,5.8,9.558,0.0402,0.10474
08/02/12,07:01:49,6.889,99.1,6.8,9.509,0.0402,0.10474
08/02/12,08:01:50,11.224,98.8,11.1,10.785,0.0402,0.10531
08/02/12,09:01:51,11.078,92.7,10,11.443,0.0395,0.10531
08/02/12,10:01:52,11.102,87.9,9.2,12.92,0.0402,0.10531
08/02/12,11:01:53,16.344,80.9,13.1,13.882,0.041,0.10645
08/02/12,12:01:54,17.962,67.7,11.9,19.341,0.0424,0.10531
08/02/12,13:01:55,20.436,63.2,13.2,29.49,0.0439,0.10531
08/02/12,14:01:56,21.557,60.4,13.6,35.315,0.046,0.10588
08/02/12,15:01:57,17.843,58.7,9.7,36.633,0.0497,0.10645
08/02/12,16:01:58,22.082,56.9,13.2,39.46,0.0519,0.10645
08/02/12,17:01:59,21.175,54.7,11.7,33.757,0.0533,0.10645
08/02/12,18:02:00,20.007,56,11,26.72,0.0519,0.10702
08/02/12,19:02:01,11.321,79.7,8,20.722,0.0497,0.10702
08/02/12,20:02:02,8.792,90.7,7.4,16.868,0.0475,0.10702
08/02/12,21:02:03,7.745,95.5,7.1,14.697,0.0453,0.10645
08/02/12,22:02:04,7.293,97.2,6.9,13.546,0.0446,0.10702
08/02/12,23:02:05,7.318,97.9,7,12.751,0.0431,0.10702
09/02/12,00:02:06,7.519,97.9,7.2,12.243,0.0424,0.10645
09/02/12,01:02:07,7.519,97.9,7.2,11.88,0.0424,0.10645
09/02/12,02:02:08,6.382,97.4,6,11.102,0.0417,0.10588
09/02/12,03:02:09,3.116,94.6,2.3,9.213,0.041,0.10588
09/02/12,04:02:10,4.558,97.4,4.2,7.995,0.041,0.10588
09/02/12,05:02:11,8.22,100,8.2,9.41,0.041,0.10588
09/02/12,06:02:12,8.965,100,9,10.614,0.041,0.10531
09/02/12,07:02:13,9.238,100,9.2,11.005,0.041,0.10588
09/02/12,08:02:14,10.198,99.8,10.2,11.637,0.0402,0.10588
09/02/12,09:02:15,10.1,99.1,10,12.871,0.0402,0.10645
09/02/12,10:02:16,13.714,94.8,12.9,14.888,0.0402,0.10588
09/02/12,11:02:17,14.361,88.2,12.5,17.249,0.041,0.10588
09/02/12,12:02:18,17.13,83.6,14.3,19.96,0.0417,0.10588
09/02/12,13:02:19,12.751,78.7,9.2,22.729,0.0431,0.10645
09/02/12,14:02:20,13.449,94.9,12.7,16.368,0.0417,0.10645
09/02/12,15:02:21,20.507,77.2,16.4,30.217,0.0446,0.10645
09/02/12,16:02:22,21.342,66.7,14.9,33.809,0.0482,0.10645
09/02/12,17:02:23,16.582,69.2,10.9,27.431,0.049,0.10702
09/02/12,18:02:24,16.034,77,12,21.772,0.0482,0.10702
09/02/12,19:02:25,14.601,77.1,10.6,19.151,0.046,0.10702
09/02/12,20:02:26,10.614,81.9,7.7,15.915,0.0446,0.1076
09/02/12,21:02:27,7.67,90.9,6.3,12.968,0.0431,0.10702
09/02/12,22:02:28,9.114,96.9,8.7,11.783,0.0424,0.10702
09/02/12,23:02:29,9.731,99.1,9.6,12.558,0.0417,0.1076
10/02/12,00:02:30,7.469,95.7,6.8,11.734,0.0417,0.10702
10/02/12,01:02:31,7.419,96.4,6.9,10.638,0.041,0.10702
10/02/12,02:02:32,6.128,96.9,5.7,9.706,0.0402,0.10645
10/02/12,03:02:33,5.076,97.8,4.8,8.99,0.0402,0.10645
10/02/12,04:02:34,7.393,98.4,7.2,8.693,0.0395,0.10645
10/02/12,05:02:35,6.281,99.9,6.3,8.792,0.0395,0.10645
10/02/12,06:02:36,5.514,98.1,5.2,7.745,0.0395,0.10588
10/02/12,07:02:37,7.293,100,7.3,7.97,0.0395,0.10588
10/02/12,08:02:38,12.582,95.8,11.9,9.139,0.0388,0.10588
10/02/12,09:02:39,13.257,85.7,10.9,10.492,0.0395,0.10645
10/02/12,10:02:40,18.2,76.6,14,12.074,0.0395,0.10645
10/02/12,11:02:41,12.606,72.2,7.7,13.57,0.0402,0.10645
10/02/12,12:02:42,13.112,72.1,8.2,15.676,0.0402,0.10645
10/02/12,13:02:43,12.316,75.6,8.1,18.2,0.0402,0.10645
10/02/12,14:02:44,10.834,95.4,10.1,9.287,0.0366,0.10245
10/02/12,15:02:45,14.146,87.4,12.1,16.392,0.0381,0.10303
10/02/12,16:02:46,19.27,78.2,15.4,20.388,0.0388,0.1036
10/02/12,17:02:47,9.238,79.5,5.9,17.415,0.0388,0.1036
10/02/12,18:02:48,7.594,93.8,6.7,12.968,0.0366,0.1036
10/02/12,19:02:49,7.469,97,7,12.025,0.0359,0.10303
10/02/12,20:02:50,6.331,96.6,5.8,11.151,0.0359,0.1036
10/02/12,21:02:51,5.745,96.5,5.2,10.124,0.0352,0.10303
10/02/12,22:02:52,5.898,96.6,5.4,9.485,0.0352,0.1036
10/02/12,23:02:53,4.089,95.3,3.4,8.841,0.0352,0.10303
11/02/12,00:02:54,4.141,96.8,3.7,8.17,0.0359,0.10303
11/02/12,01:02:55,3.696,96.3,3.2,7.645,0.0359,0.10303
11/02/12,02:02:56,2.047,95.7,1.4,6.687,0.0352,0.10303
11/02/12,03:02:57,1.643,96,1.1,5.821,0.0359,0.10303
11/02/12,04:02:58,0.907,95.9,0.3,5.257,0.0359,0.10303
11/02/12,05:02:59,0.467,96.7,0,4.895,0.0359,0.10303
11/02/12,06:03:00,0.246,97.9,-0.1,4.74,0.0359,0.10303
11/02/12,07:03:01,0.77,97.3,0.4,4.428,0.0366,0.10303
11/02/12,08:03:02,8.419,98.3,8.2,5.36,0.0373,0.10303
11/02/12,09:03:03,12.534,85,10.1,8.568,0.0373,0.10303
11/02/12,10:03:04,13.738,80,10.4,12.437,0.0388,0.10245
11/02/12,11:03:05,12.219,78.1,8.5,13.714,0.0388,0.10303
11/02/12,12:03:06,18.747,69.5,13.1,18.723,0.0395,0.10303
11/02/12,13:03:07,20.412,61.4,12.8,28.916,0.041,0.1036
11/02/12,14:03:08,14.912,66.3,8.7,28.394,0.0424,0.10417
11/02/12,15:03:09,22.154,68.3,16.1,24.315,0.0424,0.10474
11/02/12,16:03:10,13.425,71.6,8.4,22.872,0.0431,0.10531
11/02/12,17:03:11,8.593,88.4,6.8,16.249,0.041,0.10531
11/02/12,18:03:12,7.494,96,6.9,11.516,0.0744,0.11045
11/02/12,19:03:13,8.916,97.5,8.6,11.662,0.0664,0.10931
11/02/12,20:03:14,6.56,95,5.8,11.224,0.0628,0.10817
11/02/12,21:03:15,6.128,96.9,5.7,10.198,0.0606,0.10817
11/02/12,22:03:16,6.737,99.3,6.6,10.173,0.0591,0.1076
11/02/12,23:03:17,7.167,99.4,7.1,10.173,0.0584,0.1076
12/02/12,00:03:18,6.889,99.2,6.8,10.075,0.0577,0.1076
12/02/12,01:03:19,6.382,98.2,6.1,9.534,0.0569,0.10702
12/02/12,02:03:20,6.331,98.6,6.1,9.312,0.0562,0.1076
12/02/12,03:03:21,6.611,99.3,6.5,9.213,0.0562,0.10702
12/02/12,04:03:22,6.611,99.4,6.5,9.262,0.0555,0.10702
12/02/12,05:03:23,6.458,99.3,6.4,9.213,0.0555,0.10702
12/02/12,06:03:24,6.357,99.1,6.2,9.015,0.0555,0.10702
12/02/12,07:03:25,6.484,99,6.3,8.891,0.0548,0.10702
12/02/12,08:03:26,9.336,96.4,8.8,8.668,0.0555,0.10702
12/02/12,09:03:27,11.54,95.6,10.9,10.173,0.0548,0.1076
12/02/12,10:03:28,15.581,87.9,13.6,13.618,0.0555,0.10702
12/02/12,11:03:29,17.843,75.3,13.4,17.748,0.0562,0.1076
12/02/12,12:03:30,17.368,69.6,11.8,21.557,0.0569,0.10817
12/02/12,13:03:31,22.058,65.2,15.2,28.965,0.0584,0.1076
12/02/12,14:03:32,14.481,71.7,9.4,23.593,0.0584,0.10817
12/02/12,15:03:33,23.352,70.3,17.7,25.162,0.0591,0.10931
12/02/12,16:03:34,22.872,66.6,16.3,23.833,0.0591,0.10931
12/02/12,17:03:35,14.122,72.9,9.3,20.412,0.0584,0.10931
12/02/12,18:03:36,11.516,79.6,8.1,17.724,0.0569,0.10874
12/02/12,19:03:37,11.127,87.1,9.1,15.366,0.0555,0.10874
12/02/12,20:03:38,9.238,89.4,7.6,13.786,0.0548,0.10874
12/02/12,21:03:39,8.494,94.8,7.7,12.34,0.054,0.10874
12/02/12,22:03:40,8.27,97.1,7.8,11.977,0.0533,0.10874
12/02/12,23:03:41,8.543,98,8.3,11.686,0.0533,0.10817
13/02/12,00:03:42,8.419,97.6,8.1,11.492,0.0526,0.10817
13/02/12,01:03:43,8.519,98.3,8.3,11.297,0.0526,0.10817
13/02/12,02:03:44,6.737,95.8,6.1,10.443,0.0519,0.10817
13/02/12,03:03:45,3.221,93.7,2.3,8.568,0.0519,0.10817
13/02/12,04:03:46,1.913,94,1,7.142,0.0511,0.1076
13/02/12,05:03:47,1.967,95.9,1.4,6.382,0.0519,0.10817
13/02/12,06:03:48,1.126,95.5,0.5,5.821,0.0511,0.1076
13/02/12,07:03:49,1.425,96.6,0.9,5.437,0.0519,0.1076
13/02/12,08:03:50,10.026,98.6,9.8,6.433,0.0526,0.1076
13/02/12,09:03:51,15.676,85.7,13.3,8.965,0.0526,0.1076
13/02/12,10:03:52,20.436,71.9,15.2,12.847,0.0526,0.1076
13/02/12,11:03:53,26.378,62.6,18.7,17.13,0.0533,0.1076
13/02/12,12:03:54,26.402,55.8,16.9,22.465,0.0548,0.1076
13/02/12,13:03:55,22.154,57.5,13.4,27.801,0.0555,0.10817
13/02/12,14:03:56,27.456,54,17.3,30.444,0.0555,0.10817
13/02/12,15:03:57,18.224,58.7,10,26.744,0.0562,0.10874
13/02/12,16:03:58,18.033,64.8,11.3,23.208,0.0555,0.10874
13/02/12,17:03:59,15.438,68.2,9.6,20.722,0.0555,0.10931
13/02/12,18:04:00,17.463,67.3,11.4,19.175,0.0548,0.10931
13/02/12,19:04:01,15.079,69.7,9.6,18.414,0.054,0.10931
13/02/12,20:04:02,12.05,79.4,8.6,16.987,0.0533,0.10931
13/02/12,21:04:03,9.977,91.1,8.6,14.505,0.0526,0.10931
13/02/12,22:04:04,8.866,94.9,8.1,13.04,0.0519,0.10988
13/02/12,23:04:05,8.99,96.7,8.5,12.582,0.0519,0.10874
14/02/12,00:04:06,8.965,97.2,8.6,12.025,0.0511,0.10874
14/02/12,01:04:07,6.864,94.4,6,11.175,0.0504,0.10874
14/02/12,02:04:08,3.459,92,2.3,9.04,0.0504,0.10874
14/02/12,03:04:09,3.036,94.2,2.2,7.72,0.0497,0.10874
14/02/12,04:04:10,2.717,96.5,2.2,7.419,0.0497,0.10874
14/02/12,05:04:11,2.343,95,1.6,6.687,0.0497,0.10874
14/02/12,06:04:12,3.512,96.7,3,6.839,0.0497,0.10817
14/02/12,07:04:13,3.327,96.2,2.8,6.687,0.0497,0.10817
14/02/12,08:04:14,12.775,93.7,11.8,7.845,0.0504,0.1076
14/02/12,09:04:15,15.27,78.8,11.6,10.687,0.0504,0.1076
14/02/12,10:04:16,18.271,71,12.9,13.329,0.0511,0.1076
14/02/12,11:04:17,22.8,66.9,16.4,15.629,0.0511,0.10817
14/02/12,12:04:18,21.819,62.1,14.3,20.198,0.0519,0.10817
14/02/12,13:04:19,15.509,62.8,8.5,26.622,0.054,0.10817
14/02/12,14:04:20,16.558,72,11.5,20.507,0.0533,0.10874
14/02/12,15:04:21,17.605,69.5,12,20.007,0.0533,0.10874
14/02/12,16:04:22,15.939,73.4,11.2,18.866,0.0526,0.10931
14/02/12,17:04:23,13.642,77.3,9.8,17.582,0.0526,0.10988
14/02/12,18:04:24,16.153,84.7,13.6,16.511,0.0526,0.10931
14/02/12,19:04:25,14.218,81.4,11.1,16.368,0.0519,0.10931
14/02/12,20:04:26,11.321,88.1,9.4,14.481,0.0511,0.10988
14/02/12,21:04:27,8.494,91.6,7.2,12.534,0.0504,0.10988
14/02/12,22:04:28,7.82,94.9,7.1,10.907,0.0497,0.10931
14/02/12,23:04:29,6.56,96.9,6.1,10.075,0.0497,0.10931
15/02/12,00:04:30,4.063,94.1,3.2,8.841,0.0497,0.10931
15/02/12,01:04:31,2.823,94.3,2,7.695,0.049,0.10817
15/02/12,02:04:32,2.983,96.4,2.5,7.167,0.049,0.10931
15/02/12,03:04:33,2.557,97.7,2.2,6.839,0.049,0.10817
15/02/12,04:04:34,7.167,99.4,7.1,6.94,0.0497,0.10817
15/02/12,05:04:35,7.293,99.2,7.2,7.619,0.0497,0.10817
15/02/12,06:04:36,7.645,98.6,7.4,7.72,0.0497,0.10817
15/02/12,07:04:37,8.543,98,8.3,7.92,0.0497,0.1076
15/02/12,08:04:38,12.63,91.6,11.3,8.817,0.049,0.10817
15/02/12,09:04:39,15.342,82.2,12.3,10.418,0.0504,0.10817
15/02/12,10:04:40,18.057,75.8,13.7,12.485,0.0504,0.10817
15/02/12,11:04:41,18.771,70.6,13.3,15.247,0.0511,0.10817
15/02/12,12:04:42,22.202,68.5,16.2,19.603,0.0519,0.10817
15/02/12,13:04:43,22.345,66.1,15.7,29.165,0.0533,0.10874
15/02/12,14:04:44,23.569,64.1,16.4,33.105,0.0548,0.10874
15/02/12,15:04:45,23.593,60.8,15.6,36.552,0.0584,0.10874
15/02/12,16:04:46,22.992,58.2,14.4,36.389,0.0613,0.10988
15/02/12,17:04:47,22.058,57.6,13.3,33.209,0.0628,0.10988
15/02/12,18:04:48,19.698,61.7,12.2,25.939,0.0613,0.10988
15/02/12,19:04:49,14.792,66.6,8.7,20.627,0.0598,0.11045
15/02/12,20:04:50,11.953,74.7,7.6,16.987,0.0577,0.11045
15/02/12,21:04:51,8.519,86.2,6.4,14.05,0.0555,0.11045
15/02/12,22:04:52,7.444,92,6.2,12.654,0.054,0.11045
15/02/12,23:04:53,7.419,95.3,6.7,11.662,0.0526,0.10988
16/02/12,00:04:54,6.99,95.7,6.4,11.005,0.0519,0.10931
16/02/12,01:04:55,7.015,97.5,6.7,10.467,0.0511,0.10874
16/02/12,02:04:56,7.645,98.4,7.4,10.075,0.0511,0.10874
16/02/12,03:04:57,10.516,92.2,9.3,10.271,0.0504,0.10874
16/02/12,04:04:58,10.443,85.6,8.1,10.663,0.0504,0.10874
16/02/12,05:04:59,10.443,87.3,8.4,10.467,0.0497,0.10874
16/02/12,06:05:00,10.687,87.4,8.7,10.492,0.0497,0.10817
16/02/12,07:05:01,11.54,87.1,9.5,10.956,0.0497,0.10817
16/02/12,08:05:02,11.127,87.5,9.1,11.613,0.049,0.10817
16/02/12,09:05:03,11.248,89.7,9.6,11.807,0.049,0.10931
16/02/12,10:05:04,12.678,89.2,11,13.064,0.049,0.10931
16/02/12,11:05:05,14.529,85.8,12.2,15.485,0.0497,0.10874
16/02/12,12:05:06,14.601,79.4,11.1,18.461,0.0504,0.10874
16/02/12,13:05:07,15.772,74.9,11.3,22.058,0.0519,0.10817
16/02/12,14:05:08,10.858,86.2,8.7,17.225,0.0482,0.10588
16/02/12,15:05:09,11.516,99.4,11.4,13.401,0.0482,0.10702
16/02/12,16:05:10,13.161,98.4,12.9,17.32,0.049,0.10702
16/02/12,17:05:11,16.344,89.1,14.6,22.226,0.0519,0.10702
16/02/12,18:05:12,15.461,74.8,11,19.722,0.0519,0.1076
16/02/12,19:05:13,11.224,83.3,8.5,15.629,0.0511,0.1076
16/02/12,20:05:14,10.98,89.7,9.4,13.594,0.0497,0.1076
16/02/12,21:05:15,11.175,86.3,9,12.461,0.0482,0.10702
16/02/12,22:05:16,10.834,91.6,9.5,11.88,0.0475,0.10702
16/02/12,23:05:17,11.321,91.8,10,11.977,0.0475,0.10702
17/02/12,00:05:18,11.053,93.4,10,11.832,0.0468,0.10645
17/02/12,01:05:19,11.37,93.3,10.3,11.686,0.0468,0.10702
17/02/12,02:05:20,11.37,91.3,10,11.662,0.046,0.10645
17/02/12,03:05:21,11.54,89.7,9.9,11.54,0.046,0.10588
17/02/12,04:05:22,11.589,89.8,10,11.54,0.046,0.10702
17/02/12,05:05:23,10.834,90.4,9.3,11.394,0.0453,0.10702
17/02/12,06:05:24,10.026,93.7,9.1,11.2,0.0453,0.10588
17/02/12,07:05:25,10.98,94.3,10.1,10.98,0.0453,0.10588
17/02/12,08:05:26,9.805,96.4,9.3,11.005,0.0453,0.10588
17/02/12,09:05:27,11.053,95.7,10.4,11.953,0.0446,0.10588
17/02/12,10:05:28,16.915,90.6,15.4,14.266,0.046,0.10588
17/02/12,11:05:29,19.912,77.5,15.9,17.106,0.0475,0.10588
17/02/12,12:05:30,16.558,82.4,13.6,19.103,0.049,0.10645
17/02/12,13:05:31,17.082,83.7,14.3,19.436,0.0497,0.10702
17/02/12,14:05:32,14.745,83.3,12,19.175,0.0504,0.10702
17/02/12,15:05:33,13.064,97.3,12.7,15.079,0.0773,0.10988
17/02/12,16:05:34,17.772,94.8,16.9,22.92,0.0751,0.10931
17/02/12,17:05:35,16.63,80.5,13.3,24.46,0.0744,0.10931
17/02/12,18:05:36,14.337,84.1,11.7,20.055,0.0722,0.11045
17/02/12,19:05:37,15.031,83.3,12.2,17.915,0.07,0.11045
17/02/12,20:05:38,11.904,84.3,9.4,15.843,0.0678,0.11045
17/02/12,21:05:39,11.807,97.5,11.4,14.601,0.0664,0.10931
17/02/12,22:05:40,11.662,98.9,11.5,14.17,0.0649,0.10931
17/02/12,23:05:41,10.907,97.9,10.6,13.353,0.0649,0.10931
18/02/12,00:05:42,11.029,99.8,11,13.112,0.0642,0.10931
18/02/12,01:05:43,11.029,100,11,13.064,0.0635,0.10931
18/02/12,02:05:44,10.932,100,10.9,12.92,0.0628,0.10931
18/02/12,03:05:45,11.029,100,11,12.775,0.062,0.10931
18/02/12,04:05:46,10.712,99.9,10.7,12.534,0.062,0.10931
18/02/12,05:05:47,10.59,100,10.6,12.34,0.0613,0.10874
