"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818222, LBL: Ambient)","RH, % (SEN S/N: 9818222)","DewPt, ¡C (SEN S/N: 9818222)","Temp, ¡C (SEN S/N: 9824748, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833766, LBL: 10cmBG)"
17-02-2012,17:05:35,17.249,79.800,13.7,20.960,0.2443
17-02-2012,18:05:36,14.553,83.000,11.7,18.580,0.2451
17-02-2012,19:05:37,16.415,81.600,13.3,16.892,0.2451
17-02-2012,20:05:38,10.834,84.900,8.4,15.342,0.2451
17-02-2012,21:05:39,11.443,99.800,11.4,14.290,0.2458
17-02-2012,22:05:40,11.248,100.000,11.3,13.906,0.2465
17-02-2012,23:05:41,10.663,100.000,10.7,13.281,0.2465
18-02-2012,00:05:42,10.614,100.000,10.6,12.920,0.2472
18-02-2012,01:05:43,10.614,100.000,10.6,12.823,0.2472
18-02-2012,02:05:44,10.516,100.000,10.5,12.654,0.2472
18-02-2012,03:05:45,10.492,100.000,10.5,12.534,0.2480
18-02-2012,04:05:46,10.222,100.000,10.2,12.316,0.2480
18-02-2012,05:05:47,10.075,100.000,10.1,12.098,0.2487
18-02-2012,06:05:48,9.780,100.000,9.8,11.637,0.2480
18-02-2012,07:05:49,10.345,100.000,10.4,11.565,0.2480
18-02-2012,08:05:50,11.053,100.000,11.1,11.832,0.2487
18-02-2012,09:05:51,12.243,100.000,12.3,12.461,0.2487
18-02-2012,10:05:52,14.625,99.000,14.5,13.642,0.2494
18-02-2012,11:05:53,18.723,83.200,15.8,15.748,0.2487
18-02-2012,12:05:54,18.699,68.600,12.8,18.747,0.2487
18-02-2012,13:05:55,20.365,65.200,13.6,22.011,0.2487
18-02-2012,14:05:56,23.905,59.300,15.5,24.919,0.2487
18-02-2012,15:05:57,23.617,54.000,13.8,26.769,0.2487
18-02-2012,16:05:58,26.793,50.400,15.6,27.924,0.2487
18-02-2012,17:05:59,18.961,61.200,11.3,28.617,0.2487
18-02-2012,18:06:00,17.415,82.500,14.4,23.304,0.2494
18-02-2012,19:06:01,15.127,79.700,11.7,20.960,0.2480
18-02-2012,20:06:02,12.558,94.300,11.7,18.628,0.2480
18-02-2012,21:06:03,12.751,98.900,12.6,17.130,0.2472
18-02-2012,22:06:04,11.273,99.700,11.2,16.272,0.2465
18-02-2012,23:06:05,10.001,100.000,10.0,14.912,0.2458
19-02-2012,00:06:06,7.745,99.900,7.7,13.738,0.2458
19-02-2012,01:06:07,8.369,98.800,8.2,12.389,0.2451
19-02-2012,02:06:08,10.467,98.700,10.3,12.001,0.2451
19-02-2012,03:06:09,11.151,97.000,10.7,11.977,0.2443
19-02-2012,04:06:10,10.541,97.900,10.2,12.122,0.2443
19-02-2012,05:06:11,11.321,99.900,11.3,12.074,0.2443
19-02-2012,06:06:12,10.980,100.000,11.0,12.268,0.2443
19-02-2012,07:06:13,10.565,100.000,10.6,12.050,0.2443
19-02-2012,08:06:14,10.638,99.400,10.6,11.929,0.2443
19-02-2012,09:06:15,13.112,96.800,12.6,12.316,0.2443
19-02-2012,10:06:16,12.847,95.900,12.2,13.642,0.2443
19-02-2012,11:06:17,14.050,94.300,13.2,14.481,0.2443
19-02-2012,12:06:18,14.888,93.400,13.8,14.912,0.2443
19-02-2012,13:06:19,15.414,88.700,13.6,15.652,0.2443
19-02-2012,14:06:20,17.106,91.800,15.8,15.772,0.2443
19-02-2012,15:06:21,16.796,81.700,13.7,17.130,0.2451
19-02-2012,16:06:22,18.295,87.900,16.3,17.653,0.2451
19-02-2012,17:06:23,16.654,76.100,12.4,18.818,0.2443
19-02-2012,18:06:24,14.912,75.700,10.7,17.867,0.2443
19-02-2012,19:06:25,13.329,77.800,9.5,16.129,0.2443
19-02-2012,20:06:26,10.834,86.900,8.8,14.649,0.2436
19-02-2012,21:06:27,7.519,94.300,6.7,13.233,0.2436
19-02-2012,22:06:28,7.192,99.000,7.1,11.856,0.2429
19-02-2012,23:06:29,8.319,100.000,8.3,11.102,0.2429
20-02-2012,00:06:30,5.154,100.000,5.2,10.541,0.2422
20-02-2012,01:06:31,4.584,100.000,4.6,9.780,0.2422
20-02-2012,02:06:32,2.930,100.000,2.9,9.163,0.2414
20-02-2012,03:06:33,2.797,100.000,2.8,8.841,0.2414
20-02-2012,04:06:34,5.360,99.900,5.3,8.444,0.2407
20-02-2012,05:06:35,2.823,100.000,2.8,8.344,0.2407
20-02-2012,06:06:36,2.717,100.000,2.7,7.870,0.2407
20-02-2012,07:06:37,4.792,100.000,4.8,7.870,0.2407
20-02-2012,08:06:38,10.271,100.000,10.3,8.593,0.2407
20-02-2012,09:06:39,12.775,99.000,12.6,10.590,0.2414
20-02-2012,10:06:40,14.768,89.500,13.1,12.534,0.2414
20-02-2012,11:06:41,15.963,80.900,12.7,14.577,0.2422
20-02-2012,12:06:42,15.318,80.500,12.0,15.533,0.2422
20-02-2012,13:06:43,10.810,92.800,9.7,14.529,0.2414
20-02-2012,14:06:44,9.928,99.300,9.8,12.558,0.2422
20-02-2012,15:06:45,10.907,99.900,10.9,12.219,0.2422
20-02-2012,16:06:46,10.051,99.900,10.0,13.040,0.2429
20-02-2012,17:06:47,9.435,99.100,9.3,12.630,0.2429
20-02-2012,18:06:48,9.903,97.900,9.6,12.413,0.2436
20-02-2012,19:06:49,9.213,98.600,9.0,12.171,0.2436
20-02-2012,20:06:50,8.319,99.200,8.2,11.467,0.2443
20-02-2012,21:06:51,8.369,100.000,8.4,10.834,0.2451
20-02-2012,22:06:52,9.213,100.000,9.2,10.810,0.2458
20-02-2012,23:06:53,9.139,100.000,9.1,10.810,0.2458
21-02-2012,00:06:54,8.444,100.000,8.5,10.614,0.2465
21-02-2012,01:06:55,7.419,100.000,7.4,10.345,0.2472
21-02-2012,02:06:56,5.488,100.000,5.5,9.534,0.2480
21-02-2012,03:06:57,5.616,100.000,5.6,8.717,0.2480
21-02-2012,04:06:58,4.168,100.000,4.2,8.344,0.2480
21-02-2012,05:06:59,0.907,100.000,0.9,7.544,0.2480
21-02-2012,06:07:00,-0.116,100.000,-0.1,6.636,0.2472
21-02-2012,07:07:01,1.371,100.000,1.4,6.102,0.2472
21-02-2012,08:07:02,6.102,100.000,6.1,6.306,0.2480
21-02-2012,09:07:03,11.297,100.000,11.3,6.965,0.2480
21-02-2012,10:07:04,16.987,89.800,15.3,9.064,0.2480
21-02-2012,11:07:05,19.080,78.100,15.2,13.305,0.2480
21-02-2012,12:07:06,16.272,77.400,12.3,16.296,0.2487
21-02-2012,13:07:07,21.103,73.900,16.3,18.604,0.2494
21-02-2012,14:07:08,23.833,73.900,18.9,20.793,0.2501
21-02-2012,15:07:09,21.533,66.200,15.0,24.653,0.2501
21-02-2012,16:07:10,24.653,65.800,17.9,25.939,0.2501
21-02-2012,17:07:11,13.137,76.500,9.1,23.328,0.2501
21-02-2012,18:07:12,10.492,94.500,9.7,18.319,0.2501
21-02-2012,19:07:13,10.026,98.100,9.8,16.034,0.2494
21-02-2012,20:07:14,8.965,99.500,8.9,14.721,0.2487
21-02-2012,21:07:15,8.419,100.000,8.4,13.497,0.2480
21-02-2012,22:07:16,8.170,100.000,8.2,12.751,0.2472
21-02-2012,23:07:17,8.120,100.000,8.1,12.268,0.2472
22-02-2012,00:07:18,7.795,100.000,7.8,11.880,0.2472
22-02-2012,01:07:19,7.720,100.000,7.7,11.540,0.2465
22-02-2012,02:07:20,3.801,99.700,3.8,10.638,0.2465
22-02-2012,03:07:21,3.512,100.000,3.5,9.312,0.2458
22-02-2012,04:07:22,2.850,100.000,2.8,8.593,0.2458
22-02-2012,05:07:23,0.934,99.700,0.9,7.845,0.2451
22-02-2012,06:07:24,1.751,100.000,1.7,7.293,0.2443
22-02-2012,07:07:25,4.350,100.000,4.4,7.469,0.2443
22-02-2012,08:07:26,9.015,100.000,9.0,7.720,0.2451
22-02-2012,09:07:27,13.040,97.900,12.7,9.114,0.2451
22-02-2012,10:07:28,13.257,88.600,11.4,11.467,0.2443
22-02-2012,11:07:29,16.725,84.100,14.0,13.762,0.2451
22-02-2012,12:07:30,17.582,78.300,13.8,16.392,0.2451
22-02-2012,13:07:31,17.891,72.900,13.0,19.722,0.2451
22-02-2012,14:07:32,20.936,67.300,14.7,22.848,0.2458
22-02-2012,15:07:33,20.341,66.800,14.0,25.404,0.2458
22-02-2012,16:07:34,20.531,62.600,13.2,26.793,0.2458
22-02-2012,17:07:35,21.079,59.100,12.8,25.574,0.2465
22-02-2012,18:07:36,19.413,58.200,11.0,23.280,0.2458
22-02-2012,19:07:37,12.389,83.100,9.6,20.055,0.2458
22-02-2012,20:07:38,9.682,90.900,8.3,17.510,0.2451
22-02-2012,21:07:39,6.408,96.000,5.8,15.270,0.2443
22-02-2012,22:07:40,5.975,98.400,5.7,13.810,0.2436
22-02-2012,23:07:41,8.618,99.600,8.6,13.112,0.2429
23-02-2012,00:07:42,4.610,98.800,4.4,12.461,0.2429
23-02-2012,01:07:43,1.344,98.100,1.1,10.883,0.2422
23-02-2012,02:07:44,7.091,100.000,7.1,9.903,0.2414
23-02-2012,03:07:45,8.170,100.000,8.2,9.854,0.2414
23-02-2012,04:07:46,8.891,99.700,8.9,10.173,0.2414
23-02-2012,05:07:47,8.344,99.100,8.2,10.100,0.2414
23-02-2012,06:07:48,8.394,97.300,8.0,9.756,0.2414
23-02-2012,07:07:49,8.866,93.300,7.9,9.534,0.2407
23-02-2012,08:07:50,10.418,89.600,8.8,9.854,0.2407
23-02-2012,09:07:51,12.727,83.600,10.0,10.663,0.2407
23-02-2012,10:07:52,16.201,71.400,11.0,11.394,0.2407
23-02-2012,11:07:53,18.675,64.100,11.8,13.906,0.2407
23-02-2012,12:07:54,20.055,63.800,13.0,19.103,0.2414
23-02-2012,13:07:55,21.056,63.800,14.0,23.112,0.2422
23-02-2012,14:07:56,21.246,59.300,13.0,26.329,0.2429
23-02-2012,15:07:57,22.753,56.400,13.7,28.097,0.2429
23-02-2012,16:07:58,22.800,55.400,13.4,28.444,0.2436
23-02-2012,17:07:59,22.417,54.400,12.8,27.259,0.2443
23-02-2012,18:08:00,20.531,55.200,11.3,24.919,0.2436
23-02-2012,19:08:01,19.222,57.000,10.5,21.867,0.2436
23-02-2012,20:08:02,9.558,71.700,4.7,18.937,0.2429
23-02-2012,21:08:03,6.000,90.700,4.6,16.225,0.2422
23-02-2012,22:08:04,4.947,96.500,4.4,14.409,0.2414
23-02-2012,23:08:05,3.617,97.600,3.3,13.137,0.2400
24-02-2012,00:08:06,2.209,98.000,1.9,12.001,0.2400
24-02-2012,01:08:07,2.128,99.500,2.1,11.078,0.2392
24-02-2012,02:08:08,2.262,99.700,2.2,10.320,0.2385
24-02-2012,03:08:09,6.560,98.600,6.4,10.075,0.2385
24-02-2012,04:08:10,6.077,94.500,5.3,9.977,0.2378
24-02-2012,05:08:11,9.287,90.900,7.9,9.805,0.2378
24-02-2012,06:08:12,9.262,83.900,6.7,9.928,0.2378
24-02-2012,07:08:13,9.952,83.900,7.4,9.780,0.2378
24-02-2012,08:08:14,12.461,81.200,9.3,9.854,0.2378
24-02-2012,09:08:15,17.082,71.100,11.8,10.492,0.2378
24-02-2012,10:08:16,18.771,64.100,11.9,11.565,0.2378
24-02-2012,11:08:17,20.031,63.000,12.8,14.481,0.2385
24-02-2012,12:08:18,21.581,60.800,13.7,19.627,0.2385
24-02-2012,13:08:19,21.867,61.300,14.1,23.857,0.2392
24-02-2012,14:08:20,23.785,60.800,15.8,27.087,0.2392
24-02-2012,15:08:21,25.113,55.800,15.7,29.140,0.2400
24-02-2012,16:08:22,25.963,53.600,15.8,29.740,0.2400
24-02-2012,17:08:23,25.137,48.400,13.5,28.617,0.2392
24-02-2012,18:08:24,24.557,46.900,12.5,26.012,0.2392
24-02-2012,19:08:25,21.175,48.200,9.8,22.992,0.2385
24-02-2012,20:08:26,10.173,68.500,4.6,19.817,0.2385
24-02-2012,21:08:27,5.154,88.000,3.3,16.844,0.2378
24-02-2012,22:08:28,6.611,96.400,6.1,14.912,0.2371
24-02-2012,23:08:29,8.295,97.700,8.0,13.834,0.2363
25-02-2012,00:08:30,9.064,91.000,7.7,13.305,0.2363
25-02-2012,01:08:31,9.632,87.600,7.7,12.871,0.2356
25-02-2012,02:08:32,11.565,82.900,8.8,12.558,0.2356
25-02-2012,03:08:33,12.871,80.400,9.6,12.437,0.2356
25-02-2012,04:08:34,12.871,76.800,8.9,12.413,0.2356
25-02-2012,05:08:35,12.727,79.400,9.3,12.364,0.2356
25-02-2012,06:08:36,12.268,84.000,9.7,12.219,0.2356
25-02-2012,07:08:37,12.122,84.900,9.7,12.074,0.2356
25-02-2012,08:08:38,13.449,81.600,10.4,11.977,0.2356
25-02-2012,09:08:39,16.820,73.200,12.0,12.268,0.2349
25-02-2012,10:08:40,19.175,64.500,12.3,12.920,0.2349
25-02-2012,11:08:41,21.008,61.100,13.2,15.629,0.2342
25-02-2012,12:08:42,22.058,58.800,13.6,20.627,0.2342
25-02-2012,13:08:43,22.824,57.300,14.0,24.677,0.2342
25-02-2012,14:08:44,24.653,52.600,14.3,27.604,0.2334
25-02-2012,15:08:45,25.331,48.100,13.6,29.590,0.2327
25-02-2012,16:08:46,26.867,36.300,10.7,30.293,0.2327
25-02-2012,17:08:47,26.353,32.500,8.6,29.389,0.2320
25-02-2012,18:08:48,25.137,38.900,10.2,26.695,0.2313
25-02-2012,19:08:49,22.800,44.900,10.2,23.545,0.2305
25-02-2012,20:08:50,11.078,68.700,5.6,20.103,0.2298
25-02-2012,21:08:51,11.248,69.100,5.8,17.534,0.2298
25-02-2012,22:08:52,13.810,63.400,7.0,16.153,0.2291
25-02-2012,23:08:53,14.098,58.000,6.0,15.438,0.2284
26-02-2012,00:08:54,13.810,54.300,4.8,14.625,0.2284
26-02-2012,01:08:55,13.112,53.400,3.9,13.978,0.2276
26-02-2012,02:08:56,12.727,56.800,4.4,13.522,0.2276
26-02-2012,03:08:57,12.703,55.000,3.9,13.161,0.2276
26-02-2012,04:08:58,12.654,59.600,5.0,12.896,0.2276
26-02-2012,05:08:59,12.654,67.700,6.9,12.847,0.2269
26-02-2012,06:09:00,11.783,71.300,6.8,12.727,0.2269
26-02-2012,07:09:01,12.340,73.700,7.8,12.485,0.2269
26-02-2012,08:09:02,12.871,84.200,10.3,12.896,0.2269
26-02-2012,09:09:03,11.053,89.300,9.4,13.714,0.2269
26-02-2012,10:09:04,12.316,99.400,12.2,13.762,0.2269
26-02-2012,11:09:05,12.678,100.000,12.7,13.858,0.2269
26-02-2012,12:09:06,13.161,100.000,13.2,14.002,0.2262
26-02-2012,13:09:07,13.233,100.000,13.2,14.649,0.2247
26-02-2012,14:09:08,14.290,100.000,14.3,15.151,0.2233
26-02-2012,15:09:09,14.409,100.000,14.4,15.605,0.2211
26-02-2012,16:09:10,14.337,100.000,14.4,15.819,0.2850
26-02-2012,17:09:11,13.858,100.000,13.9,15.629,0.2690
26-02-2012,18:09:12,13.353,100.000,13.4,14.960,0.2647
26-02-2012,19:09:13,13.401,100.000,13.4,14.409,0.2625
26-02-2012,20:09:14,13.377,100.000,13.4,14.194,0.2603
26-02-2012,21:09:15,13.329,100.000,13.3,13.978,0.2603
26-02-2012,22:09:16,13.497,100.000,13.5,13.906,0.2618
26-02-2012,23:09:17,13.618,100.000,13.6,13.882,0.2727
27-02-2012,00:09:18,13.497,100.000,13.5,13.810,0.2901
27-02-2012,01:09:19,13.666,100.000,13.7,13.810,0.2843
27-02-2012,02:09:20,13.522,100.000,13.5,13.786,0.3220
27-02-2012,03:09:21,13.449,100.000,13.5,13.714,0.3053
27-02-2012,04:09:22,13.401,100.000,13.4,13.666,0.2988
27-02-2012,05:09:23,13.257,100.000,13.3,13.546,0.2937
27-02-2012,06:09:24,13.233,100.000,13.2,13.497,0.2930
27-02-2012,07:09:25,13.305,100.000,13.3,13.497,0.2923
27-02-2012,08:09:26,13.690,100.000,13.7,13.714,0.2937
27-02-2012,09:09:27,14.098,100.000,14.1,14.385,0.2952
27-02-2012,10:09:28,14.864,100.000,14.9,15.151,0.2930
27-02-2012,11:09:29,15.008,100.000,15.0,16.296,0.2901
27-02-2012,12:09:30,14.816,100.000,14.8,16.820,0.2879
27-02-2012,13:09:31,14.529,100.000,14.5,16.749,0.2865
27-02-2012,14:09:32,14.745,100.000,14.8,16.392,0.2850
27-02-2012,15:09:33,14.960,100.000,15.0,16.296,0.2843
27-02-2012,16:09:34,14.433,100.000,14.5,16.320,0.2850
27-02-2012,17:09:35,14.290,100.000,14.3,15.652,0.2850
27-02-2012,18:09:36,14.385,100.000,14.4,15.294,0.2836
27-02-2012,19:09:37,14.002,100.000,14.0,15.055,0.3344
27-02-2012,20:09:38,12.437,100.000,12.5,14.314,0.3417
27-02-2012,21:09:39,12.437,100.000,12.5,13.570,0.3213
27-02-2012,22:09:40,13.425,100.000,13.4,13.642,0.3068
27-02-2012,23:09:41,13.666,100.000,13.7,13.858,0.2981
28-02-2012,00:09:42,11.005,100.000,11.0,13.522,0.3242
28-02-2012,01:09:43,10.858,100.000,10.9,12.703,0.3235
28-02-2012,02:09:44,10.883,100.000,10.9,12.243,0.3453
28-02-2012,03:09:45,10.932,100.000,10.9,12.001,0.3279
28-02-2012,04:09:46,11.053,100.000,11.1,12.001,0.3286
28-02-2012,05:09:47,11.078,100.000,11.1,11.929,0.3286
28-02-2012,06:09:48,11.492,100.000,11.5,11.953,0.3235
28-02-2012,07:09:49,11.710,100.000,11.7,12.074,0.3199
28-02-2012,08:09:50,11.613,100.000,11.6,12.050,0.3191
28-02-2012,09:09:51,13.112,100.000,13.1,12.509,0.3046
28-02-2012,10:09:52,14.409,100.000,14.4,13.762,0.2974
28-02-2012,11:09:53,15.247,100.000,15.3,14.864,0.2930
28-02-2012,12:09:54,17.486,100.000,17.5,16.606,0.2901
28-02-2012,13:09:55,17.368,94.900,16.6,20.079,0.2886
28-02-2012,14:09:56,15.963,94.400,15.1,19.318,0.2872
28-02-2012,15:09:57,14.745,97.500,14.4,18.081,0.2857
28-02-2012,16:09:58,15.031,99.900,15.0,17.011,0.2843
28-02-2012,17:09:59,14.745,99.900,14.7,17.320,0.2836
28-02-2012,18:10:00,13.834,100.000,13.9,17.296,0.2821
28-02-2012,19:10:01,11.807,100.000,11.8,16.296,0.2814
28-02-2012,20:10:02,10.492,100.000,10.5,14.984,0.2799
28-02-2012,21:10:03,9.064,100.000,9.1,13.834,0.2792
28-02-2012,22:10:04,9.756,100.000,9.8,13.088,0.2785
28-02-2012,23:10:05,10.296,100.000,10.3,12.968,0.2777
29-02-2012,00:10:06,11.321,100.000,11.3,12.871,0.2770
29-02-2012,01:10:07,12.292,100.000,12.3,12.847,0.2763
29-02-2012,02:10:08,12.413,100.000,12.4,13.040,0.2756
29-02-2012,03:10:09,11.953,100.000,12.0,12.992,0.2748
29-02-2012,04:10:10,11.686,100.000,11.7,12.703,0.2748
29-02-2012,05:10:11,11.589,100.000,11.6,12.485,0.2741
29-02-2012,06:10:12,11.394,100.000,11.4,12.534,0.2734
29-02-2012,07:10:13,9.879,100.000,9.9,11.977,0.2734
29-02-2012,08:10:14,10.810,100.000,10.8,11.686,0.2727
29-02-2012,09:10:15,12.437,100.000,12.5,12.847,0.2727
29-02-2012,10:10:16,13.882,100.000,13.9,14.337,0.2727
29-02-2012,11:10:17,15.342,99.200,15.2,15.915,0.2727
29-02-2012,12:10:18,14.984,97.900,14.7,16.939,0.2727
29-02-2012,13:10:19,15.724,96.500,15.2,17.534,0.2727
29-02-2012,14:10:20,13.329,95.900,12.7,17.891,0.2727
29-02-2012,15:10:21,13.570,99.400,13.5,16.606,0.2719
29-02-2012,16:10:22,12.195,99.800,12.2,16.249,0.2719
29-02-2012,17:10:23,11.734,100.000,11.7,15.294,0.2712
29-02-2012,18:10:24,11.224,100.000,11.2,14.673,0.2712
29-02-2012,19:10:25,10.761,100.000,10.8,14.122,0.2705
29-02-2012,20:10:26,10.320,100.000,10.3,13.473,0.2698
29-02-2012,21:10:27,9.879,100.000,9.9,12.896,0.2705
29-02-2012,22:10:28,9.435,100.000,9.4,12.437,0.2734
29-02-2012,23:10:29,9.163,100.000,9.2,11.929,0.2974
01-03-2012,00:10:30,9.015,100.000,9.0,11.467,0.3206
01-03-2012,01:10:31,8.941,100.000,9.0,11.127,0.3184
01-03-2012,02:10:32,8.792,100.000,8.8,11.005,0.3141
01-03-2012,03:10:33,8.394,100.000,8.4,10.761,0.3220
01-03-2012,04:10:34,7.870,100.000,7.9,10.247,0.3489
01-03-2012,05:10:35,7.594,100.000,7.6,9.780,0.3656
01-03-2012,06:10:36,7.645,100.000,7.7,9.336,0.3467
01-03-2012,07:10:37,7.494,100.000,7.5,9.114,0.3765
01-03-2012,08:10:38,7.569,100.000,7.6,8.742,0.3780
01-03-2012,09:10:39,7.645,100.000,7.7,8.668,0.3496
01-03-2012,10:10:40,7.444,100.000,7.5,8.817,0.3482
01-03-2012,11:10:41,7.720,100.000,7.7,8.668,0.3533
01-03-2012,12:10:42,8.120,100.000,8.1,8.891,0.3424
01-03-2012,13:10:43,8.742,100.000,8.8,9.262,0.3373
01-03-2012,14:10:44,8.543,100.000,8.6,9.952,0.3191
01-03-2012,15:10:45,8.618,100.000,8.6,10.124,0.3075
01-03-2012,16:10:46,8.543,100.000,8.6,10.222,0.3032
01-03-2012,17:10:47,7.970,100.000,8.0,10.001,0.3024
01-03-2012,18:10:48,7.544,100.000,7.6,9.657,0.3017
01-03-2012,19:10:49,6.408,100.000,6.4,9.361,0.2966
01-03-2012,20:10:50,6.357,100.000,6.4,8.693,0.2937
01-03-2012,21:10:51,6.509,100.000,6.5,8.369,0.2908
01-03-2012,22:10:52,6.484,100.000,6.5,8.220,0.2915
01-03-2012,23:10:53,6.331,100.000,6.3,8.120,0.2923
02-03-2012,00:10:54,5.821,100.000,5.8,7.970,0.2915
02-03-2012,01:10:55,5.488,100.000,5.5,7.695,0.2901
02-03-2012,02:10:56,5.719,100.000,5.7,7.544,0.2894
02-03-2012,03:10:57,5.796,100.000,5.8,7.519,0.2879
02-03-2012,04:10:58,5.437,100.000,5.4,7.444,0.2879
02-03-2012,05:10:59,5.205,100.000,5.2,7.268,0.2915
02-03-2012,06:11:00,5.231,100.000,5.2,7.142,0.2908
02-03-2012,07:11:01,5.308,100.000,5.3,7.091,0.2886
02-03-2012,08:11:02,5.821,100.000,5.8,7.192,0.2872
02-03-2012,09:11:03,6.433,100.000,6.4,7.695,0.2850
02-03-2012,10:11:04,7.066,100.000,7.1,8.419,0.2843
02-03-2012,11:11:05,8.841,100.000,8.9,9.903,0.2850
02-03-2012,12:11:06,9.977,100.000,10.0,11.565,0.2850
02-03-2012,13:11:07,9.583,100.000,9.6,13.522,0.2843
02-03-2012,14:11:08,10.173,100.000,10.2,13.714,0.2843
02-03-2012,15:11:09,9.460,100.000,9.5,13.594,0.2836
02-03-2012,16:11:10,10.345,100.000,10.4,13.690,0.2828
02-03-2012,17:11:11,9.213,100.000,9.2,13.618,0.2821
02-03-2012,18:11:12,7.745,100.000,7.8,12.389,0.2814
02-03-2012,19:11:13,6.661,100.000,6.7,11.127,0.2806
02-03-2012,20:11:14,6.230,100.000,6.2,10.026,0.2792
02-03-2012,21:11:15,6.102,100.000,6.1,9.361,0.2785
02-03-2012,22:11:16,5.949,100.000,6.0,8.965,0.2777
02-03-2012,23:11:17,5.616,100.000,5.6,8.643,0.2770
03-03-2012,00:11:18,5.154,100.000,5.2,8.369,0.2763
03-03-2012,01:11:19,5.102,100.000,5.1,8.120,0.2763
03-03-2012,02:11:20,4.973,100.000,5.0,8.045,0.2756
03-03-2012,03:11:21,6.153,100.000,6.2,7.970,0.2756
03-03-2012,04:11:22,8.767,100.000,8.8,8.270,0.2748
03-03-2012,05:11:23,8.742,100.000,8.8,8.792,0.2748
03-03-2012,06:11:24,10.173,100.000,10.2,9.114,0.2748
03-03-2012,07:11:25,10.247,100.000,10.3,9.558,0.2741
03-03-2012,08:11:26,10.369,100.000,10.4,9.854,0.2741
03-03-2012,09:11:27,10.614,100.000,10.6,10.222,0.2741
03-03-2012,10:11:28,10.980,100.000,11.0,10.907,0.2741
03-03-2012,11:11:29,11.662,100.000,11.7,11.540,0.2748
03-03-2012,12:11:30,12.389,100.000,12.4,12.219,0.2756
03-03-2012,13:11:31,12.654,100.000,12.7,13.257,0.2756
03-03-2012,14:11:32,11.880,100.000,11.9,13.882,0.2763
03-03-2012,15:11:33,10.932,100.000,10.9,13.064,0.2763
03-03-2012,16:11:34,10.516,100.000,10.5,12.437,0.2799
03-03-2012,17:11:35,10.516,100.000,10.5,11.807,0.3329
03-03-2012,18:11:36,10.100,100.000,10.1,11.248,0.3802
03-03-2012,19:11:37,10.810,100.000,10.8,10.907,0.3293
03-03-2012,20:11:38,11.467,100.000,11.5,10.956,0.3373
03-03-2012,21:11:39,12.316,100.000,12.3,11.394,0.3380
03-03-2012,22:11:40,12.775,100.000,12.8,11.856,0.3213
03-03-2012,23:11:41,11.686,100.000,11.7,11.977,0.3300
04-03-2012,00:11:42,11.613,100.000,11.6,11.686,0.3373
04-03-2012,01:11:43,11.953,100.000,12.0,11.686,0.3279
04-03-2012,02:11:44,11.832,100.000,11.8,11.783,0.3279
04-03-2012,03:11:45,11.686,100.000,11.7,11.759,0.3395
04-03-2012,04:11:46,11.589,100.000,11.6,11.710,0.3671
04-03-2012,05:11:47,11.443,100.000,11.5,11.637,0.3584
04-03-2012,06:11:48,11.370,100.000,11.4,11.565,0.3605
04-03-2012,07:11:49,11.346,100.000,11.4,11.516,0.3613
04-03-2012,08:11:50,11.759,100.000,11.8,11.589,0.3642
04-03-2012,09:11:51,12.025,100.000,12.0,12.074,0.3642
04-03-2012,10:11:52,12.171,100.000,12.2,12.703,0.3613
04-03-2012,11:11:53,13.858,100.000,13.9,13.954,0.3540
04-03-2012,12:11:54,11.734,99.900,11.7,14.936,0.3482
04-03-2012,13:11:55,13.377,98.600,13.2,15.390,0.3438
04-03-2012,14:11:56,15.509,91.300,14.1,17.724,0.3395
04-03-2012,15:11:57,16.939,83.400,14.1,19.484,0.3351
04-03-2012,16:11:58,15.247,86.500,13.0,17.748,0.3322
04-03-2012,17:11:59,13.978,79.400,10.5,17.034,0.3293
04-03-2012,18:12:00,11.078,82.800,8.3,15.509,0.3271
04-03-2012,19:12:01,9.238,89.500,7.6,13.305,0.3257
04-03-2012,20:12:02,8.717,95.800,8.1,11.492,0.3235
04-03-2012,21:12:03,7.995,96.300,7.4,10.590,0.3220
04-03-2012,22:12:04,6.839,96.500,6.3,9.854,0.3206
04-03-2012,23:12:05,7.116,97.800,6.8,9.040,0.3191
05-03-2012,00:12:06,6.965,97.700,6.6,9.015,0.3177
05-03-2012,01:12:07,6.357,97.400,6.0,8.543,0.3170
05-03-2012,02:12:08,6.000,97.400,5.6,8.045,0.3155
05-03-2012,03:12:09,6.026,97.700,5.7,7.945,0.3148
05-03-2012,04:12:10,5.462,97.500,5.1,7.870,0.3141
05-03-2012,05:12:11,5.462,99.000,5.3,7.645,0.3126
05-03-2012,06:12:12,4.298,99.600,4.2,7.293,0.3119
05-03-2012,07:12:13,3.617,99.900,3.6,6.737,0.3104
05-03-2012,08:12:14,6.204,99.400,6.1,6.408,0.3097
05-03-2012,09:12:15,12.243,86.700,10.1,6.813,0.3082
05-03-2012,10:12:16,13.810,72.500,9.0,7.870,0.3075
05-03-2012,11:12:17,15.438,65.100,8.9,11.053,0.3068
05-03-2012,12:12:18,18.319,62.900,11.1,15.891,0.3068
05-03-2012,13:12:19,20.913,61.000,13.1,20.698,0.3061
05-03-2012,14:12:20,20.579,58.400,12.2,24.146,0.3053
05-03-2012,15:12:21,22.202,58.500,13.7,24.750,0.3046
